# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_7_model
# start_datetime = 2022-03-13 18:16:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\xbja9izo.json
# init = 2 (Default)
# random
#   seed = 46309
# output
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\code_7-20220313191651_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-2.674,0.934604,0.360731,3,15,0,6.65796,0.380357,-0.00386584,-0.571306,-1.16681,-2.36821,-0.612322,-0.799839
-8.73306,0.564121,0.360731,2,3,0,11.8737,1.26916,0.525076,-0.499994,-0.980105,-3.24814,0.323682,-1.1912
-5.01872,1,0.360731,3,7,0,10.8726,0.140828,0.713713,-0.82001,-0.565751,-3.26026,-0.158449,-0.677782
-2.23869,0.993278,0.360731,3,7,0,6.54414,-1.75907,-0.430563,0.553059,-0.890406,0.179309,-1.07127,-0.198328
-2.69134,0.937743,0.360731,4,15,0,7.69396,0.821582,2.11681,2.66854,1.29609,2.44154,1.46788,1.50439
-3.72275,0.901218,0.360731,3,7,0,5.50268,2.32158,3.38306,1.18741,2.67391,2.0217,1.48848,2.02594
-5.62267,0.858803,0.360731,3,7,0,7.96046,0.163959,1.80178,1.23814,2.5651,2.92648,3.57979,1.7241
-5.32521,0.879219,0.360731,4,15,0,8.47871,1.67965,0.755829,0.960538,2.64882,2.26315,3.20533,2.28392
-7.44404,0.983242,0.360731,3,7,0,10.0962,3.6105,4.26885,1.64325,0.989771,2.67961,2.09716,1.68204
-5.43479,0.927659,0.360731,3,7,0,9.00392,0.976598,0.336514,2.13983,2.58296,1.46996,2.08432,2.23073
-2.11204,1,0.360731,3,7,0,5.71113,2.34324,1.16407,2.10278,1.90569,1.88744,1.60751,1.30628
-0.983909,0.552103,0.360731,3,15,0,12.9408,-0.178901,0.946365,0.769249,0.526661,0.278122,-0.222693,-0.0102447
-1.59849,0.939524,0.360731,3,7,0,2.7024,1.81048,-0.00224245,0.361995,0.435285,-0.453952,0.163122,0.19369
-5.29707,0.812307,0.360731,3,7,0,7.13227,-0.848835,-1.33128,-0.67096,1.1264,-0.0464232,2.21127,0.528582
-5.31491,1,0.360731,3,7,0,9.37503,1.93555,2.30747,1.85526,0.0169219,0.745901,-0.942553,1.33484
-3.81227,0.996428,0.360731,3,7,0,7.73381,-0.301605,-0.480393,-0.499417,1.28946,0.594292,2.1205,0.867079
-4.54491,0.957142,0.360731,3,7,0,6.98722,3.00602,2.0299,1.93499,0.00638325,1.14516,-0.0980877,1.04883
-6.16002,0.930815,0.360731,3,7,0,11.5345,4.12832,1.81254,1.89138,-0.0590928,0.984868,1.14781,1.27301
-4.94974,1,0.360731,3,15,0,8.32415,-3.1427,-0.458685,-0.660852,0.770302,0.350484,0.0288867,-0.522828
-3.02422,0.99335,0.360731,3,7,0,6.41577,2.0274,-0.9542,-0.522271,-0.677093,-0.375178,-0.408286,-0.00625041
-3.34118,0.984468,0.360731,3,7,0,4.8623,-2.52066,0.521272,-0.111915,0.481843,-0.0292184,0.187506,-0.0997148
-4.18212,0.963176,0.360731,3,7,0,6.78832,2.00639,-1.40553,-0.987471,-1.3021,-0.495554,-0.782068,-0.308874
-2.05039,0.999673,0.360731,3,7,0,4.92274,-2.13802,-0.473149,-0.861787,-0.0718716,0.317114,-0.615564,-0.713171
-6.82742,0.599536,0.360731,3,7,0,10.4143,1.70009,0.996739,1.31748,-0.258833,-0.834754,-1.72923,-0.630149
-4.75957,1,0.360731,3,7,0,8.79587,1.53433,0.70798,1.28308,-1.27941,-1.06446,-1.26138,-0.317848
-3.91611,0.879058,0.360731,3,7,0,7.415,-0.572639,-0.160425,-0.249486,0.929371,1.80401,0.779481,-0.356182
-2.56358,0.968147,0.360731,3,15,0,8.87614,2.1458,1.74537,1.70087,0.740599,0.026966,0.109795,0.911216
-1.93535,0.985054,0.360731,3,15,0,5.01901,-1.48516,0.252057,0.671906,0.0505947,0.799245,0.764188,0.25932
-3.50069,0.932964,0.360731,3,7,0,6.08383,1.0087,1.25521,-0.600884,-1.33966,1.19351,1.27004,0.182759
-9.79288,0.880461,0.360731,3,7,0,12.3754,0.0113323,-1.69684,-1.78354,3.30715,-1.75,-0.454579,-0.207646
-4.22915,1,0.360731,3,7,0,10.7688,-1.17187,-1.51,-1.91774,1.62697,-0.905822,-0.206312,-0.593552
-0.66224,0.993845,0.360731,2,7,0,4.83782,-1.02134,-1.22526,-0.628833,-0.108284,-0.949608,-0.537351,-0.712055
-5.04354,0.681645,0.360731,3,7,0,6.38131,1.20661,-1.02882,-1.54682,-0.782761,1.41873,-0.218669,-0.749632
-4.38929,0.950038,0.360731,3,7,0,8.07021,-0.814313,-1.14213,-0.686342,0.874362,-1.59542,-1.74419,-0.00118679
-3.61697,0.783133,0.360731,2,7,0,10.2426,-0.473572,-1.39599,-0.138693,-0.637307,0.995421,0.103092,-0.974657
-5.46756,0.843106,0.360731,3,7,0,9.60353,0.352153,-0.677731,-2.91326,-0.514892,-2.46024,-2.39865,-1.46642
-2.8372,0.999746,0.360731,3,15,0,8.7458,-0.123655,-0.495619,0.678837,-1.92354,1.0858,0.224843,0.0186865
-3.35306,0.969436,0.360731,3,7,0,6.07276,-1.69648,-0.805834,-0.409201,1.26449,-1.68988,-0.334725,-0.294473
-1.59473,0.940715,0.360731,3,7,0,6.75254,-0.490687,0.392266,-0.290224,-0.985536,1.1906,0.0576956,-0.232025
-2.58246,0.989268,0.360731,3,15,0,3.89129,0.489756,1.03085,1.70333,1.25886,-0.717941,-0.550628,0.528472
-4.31044,0.831756,0.360731,3,7,0,7.59482,0.771279,2.21393,1.51941,-0.228261,-0.761614,2.19845,0.772237
-3.45376,0.951473,0.360731,3,7,0,9.03724,-0.042586,-1.09576,-0.263867,1.44689,1.02673,-1.40708,-0.321539
-3.06777,0.99233,0.360731,3,15,0,5.56993,-0.857607,-0.394175,-1.45301,-1.68725,-2.52603,-0.0280462,-0.65474
-1.84865,0.963647,0.360731,3,7,0,4.45813,-1.15375,-0.440914,-1.76824,0.00983063,-0.717281,-1.12685,-1.14235
-3.2021,0.970899,0.360731,2,3,0,3.44536,-1.79341,-0.390829,-2.33872,0.364267,-1.22221,-1.41767,-0.695495
-2.51442,0.988133,0.360731,4,23,0,6.88011,-0.341171,-0.228514,0.39753,-0.267481,0.686852,1.98154,-0.0484435
-2.09333,0.972148,0.360731,3,15,0,4.57389,-0.0308519,-1.26502,1.10691,-0.792556,-0.191998,-0.222281,0.163931
-1.92358,0.993545,0.360731,3,7,0,4.18949,-0.36727,1.30453,-0.224078,0.884256,-0.907269,0.189183,0.373436
-3.71461,0.760965,0.360731,3,7,0,6.92615,1.94866,-1.15268,0.934368,0.408251,0.68409,0.284442,-0.103043
-3.70344,0.991684,0.360731,3,7,0,6.663,1.92591,-0.384348,2.02236,-0.200268,-0.731237,0.398558,0.50748
-3.48611,1,0.360731,3,7,0,5.57285,-1.60577,0.913867,-1.54874,0.324609,1.04966,-0.386032,-0.115841
-1.15181,0.98205,0.360731,3,7,0,4.79848,0.0634148,-1.25859,-0.608656,0.525907,-0.0269161,-0.827367,-0.372964
-2.49067,0.982195,0.360731,4,23,0,3.77665,0.863761,2.60173,1.21604,0.581297,2.14701,1.70688,1.30253
-2.64454,0.952766,0.360731,4,23,0,5.58205,-1.52535,-0.47369,-1.42154,1.22952,-0.173726,-0.0547856,-0.310487
-3.34735,0.961653,0.360731,3,15,0,6.72396,-0.168982,2.11453,1.0901,0.15382,-0.96517,-0.626531,0.170272
-2.28924,0.996567,0.360731,3,7,0,5.41682,0.576261,-0.226231,-0.1704,0.41362,-0.31679,2.09461,0.549334
-0.854524,0.994138,0.360731,3,7,0,3.19265,-0.388456,0.527252,0.124117,0.322604,-0.0946402,-1.09706,-0.0963925
-0.697773,0.955421,0.360731,3,7,0,2.1352,0.373195,-0.291508,0.115214,-0.241561,0.341552,1.12835,0.201762
-1.30602,0.863825,0.360731,3,7,0,4.28917,0.392464,0.925641,0.316059,0.162945,0.724984,-0.703044,0.623888
-3.60566,0.79235,0.360731,3,15,0,6.33335,2.02524,0.373343,2.02163,-0.325255,2.10146,0.78836,0.679456
-4.07404,0.978858,0.360731,3,7,0,6.58565,0.190746,1.8473,0.697327,3.02171,0.987633,0.223192,0.61879
-4.35355,0.931528,0.360731,3,7,0,9.56475,1.28629,1.03191,2.08458,-0.309101,3.1585,1.72397,1.40692
-3.42033,0.963108,0.360731,3,15,0,6.86381,0.40419,0.458126,-0.447044,1.71635,-1.80398,-0.145802,0.111189
-1.05449,0.958708,0.360731,3,7,0,4.95551,-0.477688,0.160361,0.695018,-0.483587,-0.359313,0.530056,0.33191
-4.41745,0.910618,0.360731,3,7,0,5.98905,0.837297,-1.18917,-1.14352,-1.25054,-0.0925192,1.73908,-0.53273
-1.45033,0.97508,0.360731,3,15,0,8.27001,-0.406949,-1.07724,-1.11098,-0.774817,0.635576,-1.26869,-0.524479
-1.91431,0.901704,0.360731,3,7,0,5.25759,-1.2885,-0.761741,-1.22165,-1.41003,0.76331,-0.594205,-0.752361
-2.03525,0.999274,0.360731,3,15,0,3.79346,1.05997,0.552889,1.68564,1.13716,-0.695473,-0.00830091,0.490751
-3.2127,0.859867,0.360731,3,15,0,7.62899,-1.06676,-0.217279,-0.141473,1.39069,-1.44653,0.4276,0.25821
-1.72148,0.995533,0.360731,3,7,0,5.09962,-0.750284,-0.384397,0.356096,-0.0106012,0.296816,1.22232,-0.29201
-6.55757,0.853909,0.360731,3,7,0,7.97148,-2.37429,-1.38716,-0.0314755,-0.603312,2.14645,0.282884,0.107064
-7.06088,0.996964,0.360731,3,7,0,9.18846,1.37285,0.0541774,-0.851451,-0.741537,-3.41663,-1.33598,-0.332885
-6.24175,0.988619,0.360731,3,7,0,10.2112,-1.98763,-0.956841,0.565024,-0.00615408,2.4799,0.212144,0.443158
-6.18089,1,0.360731,3,7,0,7.39266,2.29941,1.36199,-0.218102,0.533985,-2.07032,0.0614311,0.686571
-4.45494,0.983697,0.360731,3,7,0,9.76993,0.350543,2.09908,-1.43246,1.05714,-0.286309,1.16604,0.0409582
-2.43216,0.996851,0.360731,3,7,0,5.64723,0.271506,0.0516114,2.29831,-0.426506,0.320673,0.659746,0.633347
-5.69565,0.745541,0.360731,3,7,0,9.73537,3.45951,1.00894,1.82745,0.0791264,0.702491,1.66268,0.625898
-3.37089,0.992892,0.360731,3,15,0,10.5774,-1.23994,-0.0611959,-1.40028,1.75603,-0.695545,-0.431805,-0.415433
-6.111,0.989158,0.360731,3,15,0,9.21849,-1.32011,-3.04413,-1.22727,-4.33985,-1.81461,-2.57279,-2.23437
-5.3393,0.922513,0.360731,2,3,0,7.4079,-1.44571,-3.4297,-1.45573,-3.56747,-1.65848,-2.33232,-2.42316
-4.66679,1,0.360731,4,15,0,6.82551,-2.08561,-3.34124,-1.26656,-3.45864,-2.32844,-2.3218,-2.44025
-1.84919,0.909215,0.360731,4,15,0,7.14766,-0.812603,-0.080199,-1.77571,0.410628,-0.63865,-0.985566,-0.817432
-1.55202,0.985156,0.360731,3,7,0,3.76209,-1.64234,0.119317,-0.538315,-0.71255,-1.26474,-1.58477,-0.817827
-3.02787,0.733954,0.360731,3,7,0,5.75853,0.570315,-1.26424,-1.36447,0.518151,-0.658895,-0.309946,-0.940441
-1.96675,0.923332,0.360731,3,15,0,6.18049,-0.515687,0.501641,0.383898,-0.888824,1.30166,1.03768,0.420774
-2.29483,0.858511,0.360731,3,7,0,5.17064,0.478006,-0.582012,0.0712394,1.04564,-1.40965,-1.03271,-0.0519388
-2.52337,0.700353,0.360731,4,15,0,5.64971,1.2968,0.473398,1.00795,1.9899,-0.322929,-0.401712,0.76094
-6.73873,0.938247,0.360731,3,7,0,9.08013,2.60696,2.62779,0.459692,0.747648,2.388,4.11533,1.63968
-6.48833,0.890614,0.360731,3,7,0,9.0487,1.90091,2.69479,0.417542,0.597593,2.30385,3.58947,2.21471
-5.9664,0.857455,0.360731,2,3,0,9.57276,2.40364,3.02782,-0.131229,1.11605,1.63598,2.98292,2.04657
-3.60016,0.9386,0.360731,3,7,0,8.62404,1.12303,2.46774,2.76136,1.66871,0.550243,2.12234,1.15572
-3.10899,0.786369,0.360731,3,7,0,6.90141,0.770604,1.3074,1.57751,2.75269,2.10337,1.65059,0.996108
-2.19669,0.978284,0.360731,4,15,0,5.25925,-0.487177,-1.42439,-1.3816,-0.51647,-0.504851,-1.65452,-1.39377
-3.39097,0.991218,0.360731,3,7,0,4.03903,-1.74511,-2.63751,-1.81618,-0.646685,-0.528536,-0.735234,-0.674767
-2.38321,0.955636,0.360731,3,15,0,5.63666,-0.080711,0.830493,-0.879106,0.0492773,-0.110978,0.0303398,-0.70804
-3.1448,0.995646,0.360731,3,15,0,4.31165,1.28552,0.12282,2.16838,1.22379,1.21948,1.04353,0.35727
-1.77108,0.99466,0.360731,3,7,0,5.09543,1.095,0.865234,0.32631,1.64515,1.62864,1.44015,1.38847
-5.02089,0.854072,0.360731,3,7,0,6.94557,0.970586,0.216881,1.96293,2.6609,2.61831,0.125862,0.728764
-2.68457,1,0.360731,3,7,0,6.12288,0.896521,0.0939443,1.46264,2.2204,1.84557,0.280553,0.676846
-1.06554,0.998233,0.360731,3,15,0,4.53407,0.732182,0.41283,0.743278,-0.123251,-0.334154,-0.880406,0.122436
-1.09126,0.969498,0.360731,3,7,0,3.09132,-0.906612,-0.00438155,-0.93782,0.0208011,0.304253,0.690454,-0.0802807
-3.52917,0.913499,0.360731,3,7,0,4.41437,-1.42593,0.713979,-0.806284,1.10514,1.48709,0.641933,-0.00586169
-3.68345,0.942353,0.360731,3,15,0,7.02055,1.35304,0.184451,-0.747303,-1.60372,-1.6938,-0.738911,-0.206765
-3.10317,0.925904,0.360731,3,7,0,10.2562,-0.894105,0.555491,0.526904,1.66358,1.95087,0.446652,0.906449
-8.14833,0.630283,0.360731,3,15,0,14.6454,3.69358,1.8232,3.35388,0.640029,-0.537182,2.20748,1.36749
-4.03393,0.978044,0.360731,3,7,0,12.4562,2.39547,-0.36184,0.441458,1.19045,-0.637579,1.62893,0.964025
-3.70055,0.959333,0.360731,3,15,0,7.15112,2.88976,0.938567,-0.0623454,1.32151,1.3699,1.17566,0.630042
-2.68365,1,0.360731,3,7,0,4.96299,-1.07371,1.66754,0.786244,0.518349,0.538865,0.126277,0.776697
-4.99664,0.929899,0.360731,3,7,0,7.61514,1.58631,-0.494911,1.67904,-0.27063,2.81987,1.31356,0.579574
-5.38794,0.873125,0.360731,3,7,0,9.90066,0.646342,2.95617,1.39898,2.67481,-0.444089,0.913324,0.794366
-4.22732,0.997131,0.360731,3,15,0,9.46685,0.413717,0.270608,-0.781564,0.725228,2.22069,-1.1443,0.665644
-1.73319,1,0.360731,3,15,0,7.41667,0.681868,1.11584,1.51682,1.45083,1.65338,-0.24385,0.907707
-2.69841,0.881842,0.360731,3,15,0,4.85427,0.968517,-0.462027,-0.692085,-0.671591,0.344536,1.4836,-0.263111
-3.96219,0.980911,0.360731,3,7,0,5.74259,-0.0248199,1.36751,2.06089,1.82547,0.749213,-0.823529,0.352719
-1.43471,0.859105,0.360731,2,7,0,9.68772,0.827859,1.22184,0.897161,0.914752,0.319636,-0.354747,0.907836
-2.01356,0.986767,0.360731,3,15,0,4.40987,-1.84485,-2.25299,-1.93565,-1.56957,-1.67146,-0.541993,-1.45037
-3.68896,0.944109,0.360731,3,7,0,5.5932,-2.38747,-2.14108,-2.53994,-2.63347,-2.30017,-3.66877,-2.31335
-5.944,0.856924,0.360731,3,7,0,7.39207,-2.80218,-2.80146,-3.64979,-3.10745,-3.91492,-1.19427,-2.58676
-4.01912,0.999432,0.360731,3,7,0,7.45234,-2.35237,-1.84732,-0.851811,-1.41236,-1.80844,-3.65771,-1.79255
-2.45284,0.985354,0.360731,3,7,0,5.67796,-0.140556,-1.05148,-1.62015,-1.33724,-0.877299,0.966706,-0.630533
-2.06537,0.997951,0.360731,3,7,0,2.87541,-0.616492,0.0348589,0.573523,0.278874,-0.285068,-1.87405,-0.462065
-2.49902,0.919767,0.360731,3,7,0,5.73369,1.37502,-0.606224,-0.142038,-1.24617,-0.696825,-1.23831,-0.258025
-2.86268,0.806699,0.360731,3,7,0,8.58729,-1.75914,-0.386662,-0.615462,0.907528,-0.904652,0.069366,-0.845301
-4.43315,0.915296,0.360731,4,15,0,8.58727,0.010326,-1.16977,-1.79714,-3.0386,-1.11071,-1.97252,-1.78747
-1.71879,0.993405,0.360731,3,15,0,6.1349,-1.64241,-1.60378,-0.546371,-0.878347,-0.597659,-0.462738,-0.401423
-2.35601,0.85164,0.360731,3,7,0,4.46971,-0.163824,0.46912,-1.60445,-1.44543,-0.694823,-1.18293,-1.03292
-1.06702,0.994438,0.360731,3,11,0,3.95141,-1.34964,-1.17426,-1.3382,-1.07191,-1.70427,-1.1734,-0.868128
-3.35976,0.702711,0.360731,2,7,0,9.95777,-1.45361,-1.14695,-2.85845,-0.836174,-0.589868,-0.964226,-0.594196
-4.87575,0.961221,0.360731,3,7,0,8.08453,-2.10237,-3.03117,-1.75593,-2.94894,-0.835338,-0.213195,-1.83635
-3.44858,0.979953,0.360731,3,7,0,7.43528,-2.09128,-1.2079,-1.86995,0.198768,-2.41657,-2.15988,-1.28475
-6.18421,0.694697,0.360731,3,7,0,9.10914,0.13823,-1.94962,-0.573274,-1.71104,-1.37993,-2.78532,-2.05672
-4.43144,0.998637,0.360731,3,15,0,7.76477,-1.04633,0.984282,-0.359684,0.743578,0.129852,1.59026,-0.479825
-0.840638,0.99398,0.360731,3,7,0,6.55053,-0.833243,-0.0261342,-0.142324,0.361601,-0.286122,0.86568,-0.034121
-1.97902,0.877037,0.360731,3,15,0,2.56942,-0.932712,-0.495956,0.451599,0.261839,-0.237596,0.968944,0.476545
-3.2339,0.989199,0.360731,3,7,0,4.94931,2.68393,0.652432,1.40971,1.46561,0.59922,-0.289503,0.71254
-1.94905,0.984014,0.360731,3,7,0,5.85273,0.259095,0.800848,1.71033,1.73463,1.11212,2.13872,1.18123
-2.35613,0.974325,0.360731,4,23,0,4.29942,-0.82674,-1.23313,-2.25325,-0.338051,-0.000713508,-1.7771,-1.01345
-1.58703,0.883647,0.360731,3,15,0,6.13883,0.657443,0.0720737,0.519994,-1.39087,0.0951667,-0.764801,-0.0485744
-1.76125,0.966442,0.360731,3,7,0,4.23893,-1.2843,-1.22816,-1.28466,0.64071,-0.649503,-0.0701858,-0.495963
-2.96858,0.877314,0.360731,3,15,0,6.51662,1.1045,-1.6257,-1.19565,-0.373311,0.130806,0.51761,0.0658877
-2.78143,0.942941,0.360731,3,7,0,5.66557,-1.20635,-0.549083,-0.840903,1.45965,0.0972096,0.683337,-0.320822
-3.73136,0.977481,0.360731,3,15,0,6.71576,-1.0364,0.764106,-1.19563,-2.44376,-2.05933,-0.964523,-1.11255
-3.44382,0.863013,0.360731,3,7,0,10.0353,0.166203,-1.52885,0.180219,1.80432,0.996549,-0.601361,0.0824832
-1.89198,0.943683,0.360731,3,7,0,7.43486,-0.457326,1.39136,-0.197837,-0.0381962,-0.821182,-0.537562,-0.410026
-2.8012,0.841367,0.360731,3,7,0,5.74725,0.603294,-1.53361,0.763391,0.337235,1.18691,0.980873,0.0412259
-4.16318,0.983097,0.360731,3,15,0,5.37018,-0.736458,1.62032,-1.75471,-0.931547,-1.15329,-1.19804,-0.954175
-3.91346,0.739386,0.360731,3,7,0,8.20258,-0.0553684,-2.45402,0.589181,0.0621495,0.521741,0.65401,-0.439156
-1.01926,0.987734,0.360731,3,7,0,7.04875,-1.36785,-0.832362,-0.440561,-0.539567,-1.3262,0.0914253,-0.662455
-1.33742,0.846073,0.360731,3,15,0,6.78026,-1.31798,-1.56191,-0.542804,-1.37554,-0.251048,-0.462347,-1.01864
-2.20778,0.975272,0.360731,3,7,0,2.87246,0.0695426,0.448923,-1.17184,-1.31576,-1.79999,-1.14696,-0.686027
-0.883808,0.943407,0.360731,3,7,0,4.97945,-0.724472,-0.264178,-1.25074,-1.10059,-1.15131,-1.29406,-0.986247
-5.74597,0.76809,0.360731,2,7,0,9.63287,-1.95258,0.447447,-0.984139,-2.55132,0.804939,0.837491,-0.277844
-3.86931,0.940285,0.360731,3,7,0,7.84184,0.22789,-0.73731,0.838062,0.0961713,-1.47138,-1.63367,-0.995131
-4.27463,0.98026,0.360731,2,7,0,7.59556,-0.554906,-0.122339,-1.25949,-1.45954,1.51429,0.322471,0.370052
-0.900587,1,0.360731,3,7,0,5.33758,-0.680358,-0.225033,-0.403501,-0.113491,0.0554433,-1.27374,-0.639819
-1.89981,0.966681,0.360731,3,7,0,2.61065,0.143331,-0.55382,-0.275505,0.3667,0.333773,-1.77548,-0.000496466
-3.11315,0.958671,0.360731,3,15,0,6.4303,0.287947,-1.54833,-0.791548,-0.0456493,0.625942,-2.06869,-0.321866
-3.91721,0.973281,0.360731,3,15,0,7.85881,0.37135,2.22269,1.07625,1.02045,-0.263937,2.82925,1.05946
-2.19231,0.99025,0.360731,3,7,0,5.88948,0.696398,1.04033,0.920163,2.52008,0.817077,-0.0258853,0.776994
-3.34193,0.960932,0.360731,3,15,0,5.38689,0.743697,-0.794203,-0.955748,-0.816484,0.726626,1.81195,-0.05897
-2.50404,1,0.360731,3,7,0,5.1538,-0.465768,0.261047,2.24467,0.079366,0.0436365,-0.34843,0.319224
-2.43405,1,0.360731,3,7,0,2.92114,0.714609,-0.07284,-1.99434,0.0943416,0.0685759,0.616403,-0.0185135
-4.90818,0.812916,0.360731,3,7,0,6.70112,1.06296,-0.349974,-2.0296,1.50113,0.569272,-0.183934,0.599624
-5.71921,0.952812,0.360731,3,7,0,7.78287,-2.3823,-1.18573,0.377331,-2.94747,-1.85013,-1.55253,-0.742177
-5.11344,0.892611,0.360731,3,7,0,11.1956,-0.604917,-3.76702,-0.517851,-1.3569,-2.30201,-0.792344,-1.21544
-5.64215,0.773843,0.360731,3,7,0,8.91597,-1.96374,-0.230155,-3.0376,-1.4368,-0.139761,-1.53279,-0.469132
-3.87619,1,0.360731,2,3,0,6.88767,-1.54233,-0.087018,-2.762,-0.344415,0.535091,-1.13961,-0.886989
-4.42453,0.989936,0.360731,3,7,0,7.76014,-2.55347,0.676732,-1.39179,-1.63754,-1.5192,-2.52062,-1.22006
-4.66154,0.839328,0.360731,3,15,0,7.12394,0.4649,-2.65257,-1.09457,-0.773381,-0.104274,-0.221734,0.0240291
-6.94144,0.865249,0.360731,3,15,0,9.72797,-2.41226,0.0753622,-1.30952,-2.61817,-2.63348,-1.15425,-0.537109
-5.03131,0.975027,0.360731,3,7,0,11.0412,-2.60672,0.215515,-0.91802,-2.34529,-0.510365,-2.8297,-1.43979
-1.80528,0.997915,0.360731,3,15,0,7.33639,-1.50436,-0.676476,-1.40123,0.669299,-0.413248,-0.8848,-0.510684
-5.54887,0.910447,0.360731,3,7,0,6.57721,-1.01087,0.989826,0.640715,-2.68492,-2.0726,-0.749539,-0.63089
-1.4502,0.996926,0.360731,3,7,0,6.5393,-1.37235,-0.975014,-1.82986,-0.711398,-0.529846,-0.176591,-1.02985
-2.00677,0.896963,0.360731,3,7,0,5.37177,-0.297858,-0.699651,-2.3396,-0.962315,-0.149569,-0.586758,-0.923478
-1.66107,0.960774,0.360731,3,7,0,4.75669,-1.2773,-0.570188,-0.228376,-0.211295,-1.09972,0.658278,-0.703673
-2.75238,0.698528,0.360731,2,3,0,6.02925,-1.16783,-0.165124,-0.903733,-0.796687,-0.487004,1.55687,0.000306823
-1.204,0.97258,0.360731,3,15,0,5.34266,1.37082,-0.0386766,0.548486,-0.439047,0.276373,-0.364679,0.0824814
