# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_9_model
# start_datetime = 2022-03-13 18:16:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\q9n8d7ts.json
# init = 2 (Default)
# random
#   seed = 97360
# output
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\code_9-20220313191652_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-10.0043,0.867627,0.375079,3,7,0,12.2211,-1.88971,0.537979,-1.44412,-1.04313,-1.73299,-2.42687,-1.36842
-9.57682,0.990659,0.375079,3,7,0,11.2165,-0.295458,-2.81173,-0.853217,-1.25715,-0.55423,-0.0239868,-1.08926
-9.71871,0.962131,0.375079,3,7,0,12.5076,-1.37815,-2.14222,0.256331,-0.782101,-0.543952,0.789016,-0.262173
-9.55998,0.878951,0.375079,3,7,0,13.2171,-0.180947,-0.749272,1.19352,-0.760268,-0.611517,-1.04404,-0.946262
-9.46444,1,0.375079,3,7,0,10.9969,-0.71554,-1.17021,-0.73857,-1.69194,0.540391,-0.0999255,0.0578903
-10.6113,0.807952,0.375079,2,7,0,17.783,0.6737,-0.0273924,-2.10582,0.978699,-1.14726,-1.6425,-0.408002
-9.67808,0.958942,0.375079,3,7,0,13.6953,-2.01424,0.0555434,-2.07789,0.060507,-0.20035,0.371045,-0.551078
-10.2573,0.974486,0.375079,3,7,0,11.4235,1.76035,-0.698557,1.26586,-1.15339,-0.763699,-0.714719,0.0403084
-7.77568,0.955993,0.375079,3,15,0,11.8274,0.660154,-0.929389,-0.306048,-0.237277,-0.682712,-0.328971,-0.663767
-10.1606,0.943728,0.375079,3,7,0,11.379,-1.64092,-1.58866,-1.03931,0.906496,-2.2354,-0.814095,-0.635416
-9.42201,0.957516,0.375079,3,7,0,11.1361,-1.30165,-1.0873,-1.00456,0.634062,-1.2908,-0.843413,-1.32414
-8.7399,0.975093,0.375079,3,7,0,12.111,-0.493922,-0.624289,-0.638203,-2.43402,-0.414483,-0.786314,-1.15027
-11.3851,0.873154,0.375079,3,7,0,14.4791,-1.58731,-2.88448,1.05158,-0.493307,-0.547518,-0.373883,-0.394057
-10.881,0.724741,0.375079,3,7,0,20.0342,0.705293,1.35194,-0.494956,0.421003,1.59324,-0.570012,-0.379146
-13.2848,0.582339,0.375079,2,3,0,14.9008,-0.556264,0.34517,-0.355434,-0.378523,0.711268,-0.449095,1.23153
-9.03984,0.994911,0.375079,3,15,0,14.9818,-0.798863,-0.545009,0.10291,-0.0986146,1.09902,-0.635679,0.502376
-9.09128,0.996019,0.375079,3,15,0,11.6769,-1.07317,-0.332329,-1.62602,-1.16978,0.267969,-0.943891,-1.29177
-11.3303,0.970434,0.375079,3,7,0,12.4361,-0.812659,-1.3969,-2.55412,-0.953528,-2.88449,0.128881,-0.722038
-9.58481,0.941223,0.375079,3,7,0,16.9991,-0.269784,-1.61189,-2.74798,-0.145616,-1.58679,-0.981463,-0.847784
-11.0554,0.905492,0.375079,3,7,0,13.9307,-2.57016,-1.13069,-0.186903,-2.25315,-1.37002,-3.33786,-1.63029
-11.0212,0.806066,0.375079,3,7,0,19.0299,1.10871,-1.2952,-2.91702,-1.12908,-0.741031,-0.641979,-0.868116
-9.09589,0.861831,0.375079,3,7,0,17.2816,-1.23244,0.438836,-0.0564633,-1.80818,-0.249627,0.438539,-0.72288
-10.4349,0.815655,0.375079,3,7,0,12.6374,1.03638,-0.747478,-0.2406,1.57528,-0.116786,-0.932788,-0.572198
-9.56756,0.99044,0.375079,3,7,0,13.1182,-0.788607,-0.503892,-1.46898,0.815826,-0.52191,0.68025,0.316873
-7.37186,0.962364,0.375079,3,7,0,13.3384,0.105539,-0.379239,-0.37984,-0.0939522,-0.733905,1.02816,-0.0403972
-8.56623,0.876014,0.375079,3,15,0,11.6335,1.41204,1.30982,2.23545,1.28341,2.33115,1.35753,1.73942
-8.64058,0.916572,0.375079,3,7,0,9.88193,1.34038,1.28942,1.99948,2.54833,2.15823,2.12896,1.55178
-9.94439,0.531795,0.375079,2,3,0,13.4974,2.19881,0.498793,1.82422,1.47713,2.51395,2.12437,2.02132
-11.5636,0.911409,0.375079,3,7,0,13.203,2.79949,1.36535,2.38652,2.17404,3.83384,2.49325,1.6734
-12.8049,0.924708,0.375079,3,7,0,15.0883,1.52728,3.43209,3.0721,2.431,0.916151,3.00089,1.40184
-13.6925,0.967417,0.375079,4,15,0,20.7593,-4.59642,-2.67033,-4.20649,-3.22921,-3.18635,-3.40368,-2.63313
-15.4599,0.970719,0.375079,3,7,0,17.167,-4.25193,-3.16885,-3.63929,-4.3892,-3.99574,-1.59923,-3.5627
-16.3127,1,0.375079,3,7,0,17.1703,-4.94199,-3.15244,-3.35801,-4.45622,-4.1189,-1.63634,-3.58305
-18.4917,0.825883,0.375079,3,7,0,24.4278,-0.472522,-2.63838,-2.11933,-1.41862,-2.45392,-5.9713,-2.5697
-17.0527,0.976766,0.375079,3,7,0,22.9838,-0.498178,-0.385171,-2.63472,-1.88902,-2.48044,-5.43032,-1.96852
-16.3827,0.978002,0.375079,3,15,0,22.5354,-4.02829,-5.18616,-3.4314,-2.87724,-3.2211,-0.772731,-2.94261
-15.5941,0.779748,0.375079,3,7,0,21.7634,-2.07119,-3.84564,-3.57203,-1.25958,-4.28821,-1.20191,-2.94487
-11.6593,0.96943,0.375079,3,7,0,18.1457,-3.38755,-2.08421,-1.54432,-1.87059,-2.4586,-3.63228,-2.61151
-15.999,0.607412,0.375079,3,7,0,19.1699,-4.95697,-1.33002,-0.483576,-1.67076,-1.59679,-3.19835,-2.42772
-14.7815,1,0.375079,3,7,0,18.9537,-4.04819,-2.11066,-0.456219,-3.23239,-2.66257,-4.07564,-2.03211
-12.1415,0.981047,0.375079,4,15,0,19.23,1.59823,0.885401,1.5353,0.446613,1.44202,3.91051,0.878565
-9.73225,0.99857,0.375079,3,15,0,13.8597,0.910489,1.12961,1.65985,0.889161,0.147328,-1.47143,0.668107
-8.72631,0.998842,0.375079,3,7,0,10.8916,1.12494,-0.510198,-0.108624,0.910287,0.508836,2.04458,0.636199
-10.5861,0.717107,0.375079,3,7,0,13.7834,2.41362,0.472469,-0.170975,-1.11822,0.0083121,1.47049,0.594099
-7.48288,1,0.375079,3,7,0,11.2273,-0.314504,0.00649137,-0.255587,1.03943,0.602949,0.991357,0.16382
-9.60257,0.904861,0.375079,3,7,0,11.2023,1.95229,1.6691,2.29736,0.907373,0.566288,-0.427814,0.896999
-9.1564,0.986809,0.375079,3,7,0,11.3362,0.498605,0.628789,-0.667099,1.06268,1.78832,1.85317,0.496569
-11.6962,0.890002,0.375079,3,7,0,15.5212,1.70009,1.6544,3.4475,0.713198,-0.568202,1.43212,1.04483
-8.53554,0.929921,0.375079,3,7,0,13.9597,1.6793,0.4348,2.19106,0.526038,1.79498,1.21176,0.948476
-8.1347,0.9976,0.375079,3,7,0,9.77715,0.314703,0.995189,-0.778959,1.2665,-0.517891,-0.0904349,0.104808
-8.1347,0.640684,0.375079,2,3,0,10.6776,0.314703,0.995189,-0.778959,1.2665,-0.517891,-0.0904349,0.104808
-9.65825,0.787931,0.375079,3,7,0,11.9632,1.09747,-0.510003,1.68573,0.509782,1.91428,1.8072,0.551472
-10.4571,0.843616,0.375079,3,15,0,14.9884,0.0193565,0.37632,-1.4446,0.607888,-1.1729,-1.95184,-1.05474
-9.69557,0.966141,0.375079,3,7,0,13.3518,0.127437,0.962547,-0.429253,0.70119,-1.45477,-0.659865,0.482443
-9.44148,0.947352,0.375079,3,7,0,12.8193,-1.61219,-2.46617,-1.0178,-2.22257,-0.212581,-0.726139,-0.904662
-9.01279,0.999842,0.375079,3,15,0,11.4951,0.864389,1.70963,0.207121,1.37222,-0.696148,-0.119503,0.783206
-8.86934,0.918345,0.375079,3,7,0,13.8478,-0.0828609,0.806734,0.00424714,0.0345673,2.27108,1.24297,0.47745
-12.1255,0.772831,0.375079,3,7,0,13.2422,1.58581,0.190311,0.52954,1.168,-1.61238,-1.12699,-0.591758
-11.1197,0.968369,0.375079,3,7,0,15.2611,-1.58051,0.0828012,-1.58365,0.686355,-1.55341,-0.786056,0.0853792
-9.37445,0.852025,0.375079,3,7,0,15.2089,0.541061,-1.15438,0.443577,-1.91102,0.370943,-0.184,0.0569076
-9.08923,0.856366,0.375079,3,15,0,16.7325,1.89133,-0.594874,-0.119521,-0.801443,0.100569,0.736177,-0.0609138
-7.92362,0.873177,0.375079,3,7,0,11.7358,-0.119721,0.182279,0.173977,-0.930298,0.592478,-0.103264,-0.519572
-8.28993,0.970868,0.375079,3,7,0,10.713,1.12425,0.743821,0.727204,1.30843,-0.450607,1.53267,0.406198
-13.037,0.818602,0.375079,2,3,0,14.3666,-0.0376073,0.617775,-0.228133,3.72382,0.0999865,1.90007,1.15093
-9.3054,0.926229,0.375079,3,15,0,16.3645,1.29442,-0.880325,-0.504764,1.79047,0.998189,0.489037,0.370726
-9.57671,0.936294,0.375079,3,7,0,11.162,0.130811,2.30098,2.41177,0.439929,0.5393,1.23828,1.20328
-9.86728,0.981517,0.375079,3,7,0,12.2323,-1.09469,1.66752,1.49138,1.77901,0.748832,1.49219,0.887172
-8.90591,0.9134,0.375079,3,15,0,13.2156,-0.748856,1.89302,-0.0701534,-0.348373,1.05081,0.406478,0.200115
-7.94773,0.976984,0.375079,3,7,0,11.3501,2.18707,0.402397,0.787423,0.969418,0.29387,0.912597,0.832673
-11.9026,0.868436,0.375079,3,11,0,13.1683,2.97433,-0.174243,-0.252543,-0.426227,-0.81383,1.46279,0.52217
-8.33806,0.969998,0.375079,3,7,0,12.9504,1.61812,0.276555,0.820153,0.380851,-0.627495,0.894071,0.80111
-8.28581,0.975765,0.375079,3,7,0,9.92015,0.0591634,-0.894643,0.790037,0.975935,0.311989,1.01166,-0.0426837
-12.3108,0.880902,0.375079,3,11,0,16.4992,0.97258,0.937277,1.38676,3.43128,0.393126,3.01365,1.93649
-10.0868,1,0.375079,3,7,0,13.7263,1.49021,1.85246,1.68091,1.34735,1.27037,3.44673,1.19028
-10.15,0.997335,0.375079,3,7,0,12.5179,3.31218,2.55219,2.33887,2.93325,1.78198,2.1316,2.42127
-12.9098,0.532657,0.375079,3,7,0,16.5515,3.21045,0.085642,3.11932,3.53159,2.10132,2.28001,2.19457
-10.8919,0.96669,0.375079,3,15,0,16.9442,-0.635814,2.01129,-1.72673,-0.511875,0.726165,-0.154365,-0.354765
-9.78869,0.848874,0.375079,3,11,0,13.5104,1.28728,-0.573894,1.75767,0.544561,0.922307,1.28049,0.119865
-9.5423,0.908771,0.375079,3,7,0,15.8679,1.63335,-0.461087,0.794917,-1.03935,-0.39125,-0.91459,-0.360536
-8.54278,0.72375,0.375079,3,7,0,13.6987,0.341643,-2.02439,-0.753943,0.000109708,-1.07412,-1.18959,-0.612477
-7.16436,0.999845,0.375079,3,7,0,9.53758,-0.52822,-0.470198,0.0230054,-0.47715,-0.452897,0.777249,-0.285316
-10.6268,0.822285,0.375079,3,7,0,12.87,-0.275564,-0.27846,0.0618252,2.78218,-0.620204,0.421693,0.579874
-9.34574,0.938327,0.375079,3,7,0,13.5369,1.75432,0.800874,0.364271,-1.20884,1.23746,1.20008,0.593206
-9.51768,0.989526,0.375079,3,7,0,11.807,-1.23114,-0.0914479,0.329319,1.9265,-0.580592,-0.70812,-0.0218792
-8.75141,0.972339,0.375079,3,15,0,13.2133,-1.16498,-1.86883,-1.2427,0.234315,-2.08295,-0.676002,-0.983846
-7.61561,0.954983,0.375079,3,7,0,11.4111,-1.07729,-0.313474,0.0694112,-1.42563,0.0635975,-0.388244,-0.63267
-8.27389,0.84251,0.375079,3,15,0,10.8302,-0.19766,-0.654535,-0.584812,-1.43579,-1.99805,-0.540421,-1.09163
-8.15723,0.891649,0.375079,3,7,0,13.3002,-0.336017,-0.489525,-1.13179,1.15584,-0.411942,-0.233666,-0.488243
-8.6217,0.775938,0.375079,3,7,0,11.0873,0.281118,-1.22626,-0.655976,-1.70973,-0.902247,-0.15383,-0.188185
-11.3344,0.901391,0.375079,3,15,0,12.3802,-3.22935,-1.33186,-2.16496,-0.508506,-2.16933,-2.09511,-1.05114
-14.6311,0.676323,0.375079,3,7,0,18.3073,-1.3772,-2.35333,-0.0634069,-2.47257,-3.28525,-0.628042,-2.415
-10.0309,0.914787,0.375079,4,15,0,17.0162,-1.25453,0.307155,-1.58302,-0.498632,1.17867,-1.36745,-0.836483
-9.5331,0.94244,0.375079,3,7,0,13.8877,-0.0197514,-2.14276,-1.37214,0.583663,-0.62107,-0.838983,-0.23812
-9.70796,0.885481,0.375079,3,7,0,12.4421,-0.90486,-0.275017,-1.06297,-1.5989,1.00933,-0.80225,-1.0792
-8.04117,1,0.375079,4,15,0,10.8877,-1.50446,-1.04631,-1.90807,-1.34721,-1.76077,-2.06659,-1.17275
-11.0614,0.913815,0.375079,3,7,0,12.1293,-1.55901,0.92242,-1.9422,-0.694861,-2.66036,-1.47463,-1.26893
-10.2636,0.934598,0.375079,3,15,0,14.8397,0.594087,-1.81844,1.13594,-0.2202,1.64641,0.671203,0.393225
-7.6055,0.960021,0.375079,3,15,0,12.0774,0.0951807,-0.0710936,-0.801914,-0.963145,-0.646616,0.677414,-0.451963
-10.2268,0.874279,0.375079,2,3,0,10.7448,-0.0512828,-0.387702,-0.580466,-0.61866,-1.76224,1.82047,0.0796897
-9.82115,0.446025,0.375079,3,7,0,18.1584,0.870362,0.480988,-0.0128958,0.592918,2.34627,-0.60626,0.0631785
-9.87718,0.975121,0.375079,3,7,0,14.5068,1.326,-0.135195,0.293488,2.77918,0.316827,0.18702,0.924265
-7.99753,0.978443,0.375079,3,7,0,11.3932,0.939211,0.321145,0.936432,-0.37495,1.29442,-0.0860704,0.761507
-7.17004,0.954162,0.375079,2,7,0,9.93351,0.525613,-0.17905,-0.0617174,1.22996,0.350707,0.641336,0.401946
-7.71184,0.90575,0.375079,3,7,0,9.39578,1.17354,-0.19939,0.189319,1.06501,-0.463491,0.645532,0.188498
-9.92994,0.903772,0.375079,3,7,0,11.9642,0.702272,2.68786,-0.33324,-0.378348,-0.124436,0.193678,0.475695
-10.4094,0.917745,0.375079,3,15,0,11.8839,-1.18007,-3.21632,-0.183956,-0.123861,-0.453633,-0.774474,-1.08323
-9.89109,0.98152,0.375079,3,7,0,12.5525,-1.07205,-3.00935,-1.81375,0.0242434,-1.26916,-0.897324,-1.33097
-8.24147,0.975428,0.375079,3,7,0,11.5225,-1.23073,0.0922774,-0.866571,-1.89006,-1.01025,-0.515297,-1.08669
-7.86038,0.970487,0.375079,3,7,0,9.38249,0.444254,-0.97171,-0.312943,0.506074,-0.483597,-0.450473,-0.587054
-8.64894,0.80723,0.375079,3,15,0,11.8161,0.475866,0.585448,1.45813,-0.434533,0.493948,0.713015,-0.108434
-10.543,0.730792,0.375079,3,7,0,13.6048,0.0984289,0.971204,-0.0248306,0.905604,1.15376,0.409628,-0.477254
-7.14076,0.919269,0.375079,3,15,0,11.9514,0.162239,0.208997,0.09608,1.16569,0.92519,0.199228,0.54922
-7.38921,0.917841,0.375079,3,15,0,8.69545,1.48711,1.47418,1.52551,1.14198,0.664937,1.12617,0.973926
-9.35962,0.976483,0.375079,3,7,0,10.2699,1.11998,2.69976,1.87171,1.83026,2.69989,2.31751,1.98364
-14.3002,0.864193,0.375079,3,7,0,15.7669,2.46925,0.0295685,4.30667,2.91706,1.9525,3.22041,2.01224
-13.7025,0.764252,0.375079,4,15,0,21.3363,-2.36477,-3.23399,-1.66248,-1.46,-1.17425,0.983513,-0.664437
-9.82902,0.982157,0.375079,3,7,0,17.4414,-1.26281,0.397483,-2.19374,-1.03649,-1.35466,-0.189511,-1.31644
-10.5243,0.992825,0.375079,4,15,0,12.7112,-2.2713,-0.640153,-2.3598,-2.0841,-2.38798,-0.045856,-1.71196
-10.2946,0.844737,0.375079,3,7,0,13.7778,-0.798488,-2.61566,-0.48177,-3.07751,-1.55872,-1.93818,-1.44723
-10.3441,0.863598,0.375079,3,7,0,15.2404,-0.23647,-1.8275,-3.29787,-1.16593,-2.13966,-1.83596,-1.52224
-9.19887,1,0.375079,3,7,0,11.4096,-2.5202,-1.02478,-1.17164,-2.0782,-0.882317,-2.58689,-1.51826
-11.7772,0.523467,0.375079,3,7,0,16.6861,-1.63528,0.0333187,-2.1018,-1.62736,-2.23485,0.0143031,-1.84415
-9.60365,1,0.375079,3,7,0,13.6175,-0.89722,-0.637344,-0.749164,-0.854457,1.07292,-2.26191,-0.430269
-8.53484,0.957458,0.375079,3,7,0,13.4322,0.0517623,-1.7495,-0.54029,-0.594123,-1.53296,0.456877,-0.427624
-11.3521,0.897882,0.375079,4,31,0,16.3518,0.853049,2.45748,1.96213,1.43233,3.64999,0.638997,1.88829
