# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_8_model
# start_datetime = 2022-03-13 18:16:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\qao59dri.json
# init = 2 (Default)
# random
#   seed = 57802
# output
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\code_8-20220313191652_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-8.49948,0.977486,0.320097,3,7,0,10.6313,-0.473939,0.987428,-1.5376,0.389144,-0.785355,0.0918865,-0.270327
-8.82396,0.84754,0.320097,3,7,0,13.314,-1.19007,0.518942,0.282629,-1.4639,-0.902217,-0.739712,-0.0753491
-9.35748,0.956811,0.320097,3,7,0,12.6306,-1.34283,-0.385924,0.528564,-2.28559,-0.29953,-1.45457,-0.874601
-9.73316,0.717617,0.320097,4,31,0,14.1918,0.961788,0.174899,-1.29982,-0.995775,1.25234,0.70963,-0.260327
-10.3571,0.992755,0.320097,3,7,0,12.1872,0.0350938,1.31553,-1.03095,-1.50168,1.08429,0.797226,0.488705
-8.94398,1,0.320097,3,7,0,12.3747,0.248337,-0.724758,-1.04839,0.819133,1.30657,-0.0251048,-0.296725
-9.35862,0.994376,0.320097,3,7,0,11.2973,0.464977,-2.03401,-0.311282,0.256267,0.703641,0.536294,0.231607
-11.4642,0.725201,0.320097,3,15,0,14.2797,-0.181792,0.667103,1.73039,1.09285,-0.160454,-0.771508,-0.553512
-7.16796,0.979265,0.320097,3,11,0,13.2153,0.556179,0.101646,1.43326,0.678678,0.203932,0.688724,0.450955
-7.23858,0.94608,0.320097,3,7,0,8.27113,1.39913,0.578077,0.177373,1.15165,0.36057,0.354569,0.623769
-7.47103,0.963362,0.320097,3,15,0,11.1636,0.49001,-0.392811,-0.789467,-0.599433,-1.28785,-0.773258,-0.562932
-8.85068,0.917724,0.320097,3,15,0,11.1646,-0.0756038,-1.36599,0.700781,-0.877469,1.12385,0.592014,0.128193
-8.4095,0.963654,0.320097,3,7,0,11.2568,0.796083,1.15553,-0.750725,0.825958,-0.959865,0.0912784,0.177724
-7.6664,0.890502,0.320097,3,15,0,10.0545,0.534303,-0.733442,0.410508,0.261704,0.0174201,-0.0269903,-0.386853
-8.68386,0.762801,0.320097,2,7,0,11.9414,0.0718704,-1.57597,0.304156,-0.030026,-0.21966,-0.551511,0.267034
-10.5922,0.891369,0.320097,3,7,0,15.1189,-1.03017,1.10814,-1.52807,-1.13436,0.140701,-1.20147,0.116571
-11.8476,0.962927,0.320097,3,15,0,14.1616,-0.816081,-2.54376,1.0842,-1.08237,-2.00638,0.532724,-0.920753
-12.9483,0.998363,0.320097,4,15,0,18.0928,-2.0844,-1.72775,-1.98872,-0.991319,-3.93094,-4.0578,-2.02158
-9.52802,1,0.320097,3,7,0,13.3439,-2.99204,-1.92358,-2.63745,-2.7281,-1.717,-1.64003,-2.05076
-10.163,0.631053,0.320097,3,7,0,16.6136,-1.55655,-3.28837,-2.93328,-1.94475,-2.3916,-2.59967,-1.89841
-9.36522,0.924274,0.320097,3,7,0,11.9835,-1.85147,-2.15126,-2.8502,-1.75428,-2.62805,-0.985075,-1.64934
-9.28207,0.950928,0.320097,3,15,0,12.3276,-1.35652,-1.81886,-3.0312,-1.26951,-2.38167,-1.71792,-1.45745
-11.5512,0.827149,0.320097,3,7,0,13.8821,-0.340727,-1.76585,-2.98531,-3.08683,-1.65523,-3.03638,-1.6435
-11.058,0.99883,0.320097,3,7,0,14.0015,-1.13277,-2.90832,-1.5067,-1.34716,-2.95114,-3.22611,-2.18799
-9.60009,0.997375,0.320097,3,7,0,13.4677,-2.33808,-0.743793,-2.35996,-1.29656,-0.292289,-0.355787,-1.35922
-12.6508,0.940043,0.320097,3,7,0,14.998,0.466389,-3.30666,-2.31931,-2.23466,-0.637018,-0.311521,-0.967505
-11.6754,1,0.320097,3,7,0,14.3251,0.0662245,-3.32123,-2.54738,-1.62115,-0.978306,-0.26266,-1.30549
-9.21897,0.949489,0.320097,3,7,0,15.7172,-1.99354,-0.969815,-2.57427,-1.97346,-0.91644,-0.44592,-1.04523
-9.5934,0.637164,0.320097,4,15,0,16.7906,0.23362,-1.83149,0.551985,-1.17752,-1.68585,-1.65331,-0.891948
-11.4273,0.935075,0.320097,3,7,0,12.6641,0.487734,-1.62219,0.849022,-1.11798,-1.5321,-2.34478,-1.18312
-7.95947,0.926336,0.320097,3,7,0,12.6858,-0.760334,-0.848853,-0.110621,-1.73897,-0.837739,-1.54785,-0.567445
-10.4168,0.668177,0.320097,3,15,0,14.7312,-0.629156,-1.58044,0.408404,-0.610767,1.61002,-0.413882,0.358535
-9.80064,0.993738,0.320097,3,15,0,12.9759,0.53543,-0.772119,1.77982,1.03645,0.174253,-0.744526,-0.191553
-9.17699,0.980096,0.320097,3,15,0,14.1796,0.213741,2.43455,1.34645,1.9218,2.00332,1.72451,1.58832
-10.8957,0.918669,0.320097,3,15,0,13.4829,-0.795016,0.393822,0.65071,1.38961,3.02323,1.26551,0.751767
-8.78095,0.991304,0.320097,3,15,0,12.9542,1.02507,-0.869179,-0.238702,-0.0629479,-1.76531,-0.153124,-0.0883812
-9.94397,0.888054,0.320097,3,15,0,12.9197,-1.14515,0.323577,-0.0652369,0.591606,1.47439,2.00312,0.725302
-10.9545,0.804658,0.320097,4,23,0,18.5873,-3.23425,-1.38102,-2.70556,-3.43782,-3.02931,-2.52201,-2.31081
-12.4487,0.958327,0.320097,3,7,0,14.0739,-2.18182,-2.44257,-1.24975,-2.38596,-4.33023,-3.41836,-2.46674
-14.7882,0.849089,0.320097,3,7,0,18.7313,-3.45765,-1.58391,-1.19602,-4.68639,-1.35893,-0.74627,-2.17804
-14.18,0.971735,0.320097,3,7,0,19.6843,-1.64256,-1.07941,-3.72565,-1.34004,-4.64208,-2.19263,-2.23222
-10.5134,1,0.320097,3,7,0,16.0803,-1.49988,-3.06527,-0.0594373,-2.10229,-0.314139,-0.655829,-1.03722
-10.2492,0.749585,0.320097,3,15,0,14.4297,0.735302,1.59777,-1.23549,0.819849,-0.905697,-0.67166,0.442515
-7.79831,0.999215,0.320097,3,15,0,11.1742,1.34185,1.20436,0.128847,1.14701,0.563778,0.549448,0.325561
-10.3576,0.946127,0.320097,3,7,0,12.0672,1.07169,1.73304,3.12703,0.214329,1.19611,0.298199,0.776684
-12.7179,0.879519,0.320097,3,7,0,16.273,2.0179,-1.35339,0.0825565,1.84234,-1.11865,0.078118,0.800825
-12.7931,0.969911,0.320097,3,15,0,17.1926,0.149471,3.24505,-0.702644,-0.00209748,2.29474,1.08217,0.600633
-12.8187,0.940593,0.320097,3,7,0,18.1636,2.22287,0.735252,2.82766,0.907045,-0.783797,-1.0493,0.557694
-10.8761,0.986793,0.320097,3,7,0,16.5602,-0.599424,-0.317228,-0.998622,0.882263,1.86453,2.01286,0.206658
-9.86082,0.999722,0.320097,3,7,0,13.8027,0.270249,-0.846764,-1.08851,1.08246,1.51202,1.47518,0.241026
-10.5918,0.887267,0.320097,4,15,0,15.3424,2.29107,-0.303081,1.11812,2.47307,-0.199163,0.698456,1.09581
-9.37949,0.808752,0.320097,3,7,0,14.5786,0.687199,0.834256,-0.373855,1.64565,0.380849,0.292312,-0.198007
-8.2847,0.998952,0.320097,4,15,0,10.5359,0.534471,0.246311,1.81308,0.0170361,1.72636,1.04605,0.908349
-8.49791,0.984657,0.320097,3,7,0,9.8209,2.23495,1.35505,0.882416,1.41334,0.0258558,1.45845,0.903933
-8.98252,0.965105,0.320097,4,23,0,9.74235,-0.0730317,-1.00529,-1.64889,-1.58602,-2.25732,-1.2151,-0.746336
-8.60936,0.99636,0.320097,3,7,0,9.78566,-1.9542,-1.19895,-1.62197,-1.58012,-0.698444,-0.615903,-1.55944
-10.8814,0.991238,0.320097,3,15,0,11.9364,-3.60558,-1.81283,-2.10096,-2.21028,-2.59108,-0.96414,-1.54306
-11.5248,0.997304,0.320097,3,7,0,13.3329,0.108033,-1.87472,-1.28494,-2.55484,-2.68571,-2.72622,-1.98433
-12.4515,0.959362,0.320097,3,15,0,16.2094,-3.40301,-0.896564,-1.14174,0.329204,-1.91531,0.624179,-0.838208
-9.67399,0.935511,0.320097,3,15,0,18.3313,-2.02802,0.0130947,-1.52862,-1.12943,0.826999,-0.0246721,-0.378395
-7.82193,0.996044,0.320097,3,15,0,11.8837,-0.885867,0.343123,0.042612,-1.28101,-0.132741,0.631295,-0.269635
-8.52452,0.772618,0.320097,3,15,0,13.4929,-1.66866,-1.86967,-1.12806,-1.04725,-0.106977,-2.03962,-0.958461
-8.14495,0.992833,0.320097,4,15,0,10.1795,0.784232,0.249815,1.11397,1.0797,2.07683,0.180957,0.988364
-9.18476,0.943856,0.320097,4,15,0,10.8485,0.52546,2.42922,2.04265,1.72799,0.604247,2.14807,1.40963
-12.8318,0.881531,0.320097,3,7,0,14.0209,3.92302,2.46587,0.270316,1.14977,2.29455,0.341859,1.35202
-12.2959,0.98642,0.320097,3,7,0,14.8188,0.200706,2.48717,3.33836,2.58977,1.3721,3.11673,1.58277
-17.4292,0.854471,0.320097,3,7,0,22.8257,0.998168,-0.950185,2.41626,4.48434,1.8728,-0.268288,1.60321
-9.12328,0.976793,0.320097,3,7,0,19.7981,1.33681,1.27531,-0.0751743,2.37448,0.868321,0.646464,0.530421
-7.7454,0.983218,0.320097,3,7,0,11.5468,1.53612,0.182129,0.205627,-0.149901,0.744273,0.0856837,0.0852789
-11.238,0.84159,0.320097,3,7,0,13.0959,-0.882438,1.55581,1.89343,-1.50183,0.555521,-0.344683,0.41405
-8.59289,1,0.320097,3,7,0,11.8417,0.0898742,0.517598,1.4233,-1.1827,0.665987,-0.55218,0.160768
-11.7269,0.798057,0.320097,3,15,0,14.4246,-0.856336,0.986177,-1.19782,1.5997,-0.0956572,-1.88876,-0.687681
-11.1733,1,0.320097,4,15,0,15.1176,0.804226,-0.991633,0.927885,-1.67379,0.0350022,1.87242,-0.202516
-7.78429,0.997057,0.320097,3,15,0,12.8239,-0.0148711,-1.18544,-0.863096,-1.19764,-0.051332,-0.648051,-0.199954
-7.47635,0.948018,0.320097,3,7,0,9.72842,-1.61145,-0.400633,-0.789927,-0.540499,-1.53054,-0.990404,-0.820145
-9.37467,0.828879,0.320097,3,15,0,11.5598,0.341839,-1.5341,-0.208086,0.369542,-0.862842,-1.39166,0.0777033
-8.87881,1,0.320097,3,7,0,10.68,0.918347,-0.327944,-0.681122,-0.67445,-0.979737,0.310526,-0.773165
-7.84374,1,0.320097,3,15,0,9.60316,0.00687124,-0.585336,0.136727,-0.837641,-0.599231,-1.13831,0.0169835
-7.66535,0.96371,0.320097,3,7,0,11.5683,-0.338736,0.0900663,-0.679494,0.473041,0.186842,0.785171,0.460032
-7.91609,0.987335,0.320097,3,7,0,9.22509,-0.968844,-0.529407,0.490704,-0.380917,0.748681,0.748538,-0.170808
-8.70792,0.795236,0.320097,3,7,0,15.2268,0.504717,-0.553105,-0.649681,-1.58157,-1.35866,-1.89496,-0.813203
-9.49825,0.92744,0.320097,3,7,0,11.2299,0.248505,0.226127,-0.54075,-1.78338,-1.03833,-1.96233,-1.06653
-16.0336,0.875432,0.320097,3,7,0,16.9343,-3.05533,-2.3148,-2.47661,1.22894,0.57411,0.246029,-0.4012
-11.3858,0.980406,0.320097,3,7,0,22.539,-1.0752,-3.48437,-2.63843,-1.46369,-1.74217,-0.054218,-1.60878
-9.13973,0.995989,0.320097,3,15,0,13.8037,-0.727814,1.49788,0.961127,-0.728017,0.149177,-1.02726,-0.108571
-8.34052,0.907102,0.320097,3,15,0,12.7307,0.60023,-0.206662,0.204984,1.59691,1.65604,-0.138293,0.594715
-8.37304,0.924109,0.320097,3,15,0,12.3564,-0.482061,0.220629,-0.326724,-1.59071,-1.55314,0.229805,-0.689264
-9.35215,0.922076,0.320097,4,15,0,14.1095,-1.5962,-2.27337,-2.00411,-0.500229,-0.454989,-2.25698,-1.52119
-9.52313,0.915663,0.320097,3,7,0,11.6642,-1.23478,-1.62413,-1.67356,-0.912059,-0.206953,-2.3216,-1.67816
-9.61715,0.991631,0.320097,3,15,0,12.0485,-0.274848,-0.455697,0.457477,-0.115579,-2.03219,1.16999,-0.468558
-10.0021,0.997188,0.320097,3,7,0,11.7453,-0.753001,-0.232599,-0.0630643,0.2592,-2.02936,1.42051,-0.490066
-11.2966,0.932495,0.320097,3,7,0,13.4064,-1.61155,0.813256,-0.328162,-0.188657,-2.303,0.25539,0.125858
-9.92011,0.962827,0.320097,3,11,0,14.7027,-0.970394,-2.50453,-1.73514,-1.76944,-0.477303,-2.53827,-1.01037
-13.4981,0.860594,0.320097,3,15,0,17.5308,-0.457774,-1.4757,-0.332512,1.54336,-3.18536,0.735197,-0.471583
-7.99957,0.857022,0.320097,2,7,0,17.4136,-0.102272,-0.322755,-1.40084,-0.301503,0.916947,-0.73723,-0.411181
-13.4353,0.87015,0.320097,4,23,0,17.5177,3.0514,2.77423,4.01799,2.62368,2.60519,4.26578,3.34941
-14.5023,0.999274,0.320097,3,7,0,15.7821,3.36205,2.86786,4.32967,3.21536,4.74649,4.31027,2.90533
-8.30007,0.976257,0.320097,4,23,0,19.4166,0.585426,1.17929,-0.452961,0.774962,-0.94794,-0.303765,-0.0892988
-8.59988,0.974111,0.320097,3,7,0,10.4827,-0.614582,-0.200463,0.691612,-1.99652,0.0345001,-0.0156347,-0.408068
-7.56606,0.990046,0.320097,3,7,0,10.0195,0.611795,0.0690725,-0.520746,1.26301,-0.363974,0.261569,0.0887938
-9.62164,0.877409,0.320097,2,7,0,11.5462,0.507815,0.218746,-0.980841,2.05804,-0.545182,-0.191979,-0.164591
-7.93935,0.977743,0.320097,3,7,0,11.6769,0.370879,-0.556559,0.276885,0.307288,0.482022,-1.48379,-0.129564
-8.55214,0.93977,0.320097,4,23,0,10.4572,0.571355,1.79955,0.291942,0.437143,0.789969,2.25452,0.987713
-8.00383,0.991529,0.320097,3,7,0,10.1723,2.14204,0.864484,1.7973,0.779073,0.688993,0.879722,1.08433
-8.67031,0.95824,0.320097,3,15,0,11.6321,2.32583,1.56905,2.01982,0.778184,0.893881,1.37267,1.59681
-10.3784,0.928906,0.320097,3,7,0,11.8981,2.52215,2.34001,-0.20862,1.40828,2.11612,2.12086,1.30047
-10.2005,0.965786,0.320097,3,15,0,15.8214,1.56822,1.71537,-0.84485,0.503326,-1.09424,0.299459,0.584144
-9.09786,0.997434,0.320097,3,7,0,11.339,1.35654,1.52607,-0.154053,0.576335,-1.23216,0.388919,0.335716
-8.12964,0.969033,0.320097,3,7,0,10.5555,-0.589618,0.0181943,1.05784,1.23065,0.683039,-0.378142,0.0536799
-12.4452,0.629352,0.320097,3,15,0,16.7909,1.61459,0.524329,1.48473,-0.0804143,0.414277,-0.760694,1.50156
-12.3015,0.971202,0.320097,4,15,0,16.7306,1.51163,-1.34901,0.616442,-0.221575,0.0500522,-0.897792,-0.998203
-12.9488,1,0.320097,3,7,0,14.4043,-2.2359,1.12112,-1.36665,-0.704894,-1.09105,0.0602303,-1.50943
-11.6268,0.993987,0.320097,3,15,0,15.8975,-1.71601,1.18188,-2.89779,-0.31888,-1.23558,-1.05206,-0.729833
-10.1931,0.999275,0.320097,3,15,0,15.4423,0.323641,1.21183,-1.93478,0.395671,-1.56743,-0.230444,-0.271973
-10.3202,0.97308,0.320097,3,7,0,12.9957,-0.608777,-1.63091,1.5634,-0.922793,1.10698,-0.211588,0.0882637
-7.73538,0.987429,0.320097,3,7,0,12.6792,-0.718154,0.593686,-0.469657,-0.807372,-0.853675,0.570121,-0.0647326
-6.9837,0.996461,0.320097,3,15,0,8.51542,-0.682778,-0.929099,-0.63227,-1.30505,-0.233282,-0.623789,-0.628354
-7.9757,0.82796,0.320097,3,7,0,9.49696,-0.649577,0.227063,-0.118061,0.075292,-1.83141,-0.243885,-0.483468
-8.33045,0.99097,0.320097,3,7,0,9.71481,-1.42648,-0.689962,-0.71739,1.01633,-0.380608,-0.976843,-0.347833
-9.66018,0.923481,0.320097,4,15,0,14.7296,1.66825,0.0191345,2.84447,0.911973,0.581352,1.02253,1.26352
-10.1807,0.999788,0.320097,3,7,0,11.9014,1.06488,2.7226,-0.0661384,1.8459,2.32072,1.79245,1.59895
-8.93613,0.912981,0.320097,3,15,0,14.3499,0.818438,-0.721744,2.05699,0.132833,-0.302026,0.210068,0.182472
-9.25705,0.886696,0.320097,3,7,0,11.4337,0.12771,0.220521,1.74524,-0.362561,-1.0295,0.376679,-0.288544
-10.926,0.86069,0.320097,3,15,0,16.2716,-0.156799,0.504337,2.56582,-1.01872,-0.7305,0.770607,0.542012
-11.5977,1,0.320097,4,15,0,13.1624,-1.23185,-1.69377,-3.25686,0.251711,0.157663,-1.61538,-1.30553
-12.661,0.980765,0.320097,3,7,0,14.8989,-2.30967,-0.829686,0.0257275,-3.39155,-3.24932,-1.74005,-1.81922
-10.1091,0.988005,0.320097,3,7,0,14.9813,-2.08476,-3.30168,-1.3908,-2.31421,-0.728807,-2.25654,-1.66178
-10.6668,0.821503,0.320097,3,7,0,13.302,-1.25808,0.291671,-2.35628,-1.37553,-2.85958,-0.869499,-0.918811
-12.4084,0.677525,0.320097,4,15,0,20.0046,-1.54634,-3.89389,-1.80223,-3.05381,-0.410333,-2.71398,-1.97153
-12.1674,0.956069,0.320097,3,7,0,16.973,-2.35763,-0.0956142,-2.32004,-0.96486,-3.81,-1.34232,-1.73052
