# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_8_model
# start_datetime = 2022-03-13 18:16:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\qao59dri.json
# init = 2 (Default)
# random
#   seed = 57802
# output
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\code_8-20220313191652_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-8.72505,0.982901,0.331991,3,15,0,12.1041,1.44816,1.66567,-0.328534,1.19267,-0.0397013,1.18457,0.457397
-8.45311,0.973796,0.331991,3,7,0,12.0734,0.188919,0.0396798,1.92895,0.377536,1.593,0.233257,0.428222
-9.33009,0.894587,0.331991,3,15,0,12.5549,1.69151,-0.429536,0.312161,-0.0325071,-0.599392,1.20546,-0.155692
-8.05687,1,0.331991,3,15,0,11.0963,-0.464871,-0.896083,-1.13802,-0.378623,-1.29424,0.229314,-0.134944
-11.4352,0.919258,0.331991,3,7,0,12.6547,-2.60053,-1.32604,0.148624,-0.268442,0.671471,0.651802,-0.863138
-12.258,0.919118,0.331991,3,7,0,17.0121,1.87001,1.10887,0.510369,-0.704484,-1.61517,-0.993179,-0.581535
-8.98182,0.976584,0.331991,3,7,0,14.343,-1.22484,0.767506,-0.493041,0.10635,1.5362,0.765763,0.33486
-7.22926,0.88925,0.331991,2,3,0,10.2859,-0.597488,0.178392,0.295101,-0.174408,0.594319,0.980949,0.207774
-7.43595,0.882772,0.331991,3,15,0,9.24278,1.11355,1.14795,-0.112108,0.0419188,1.00803,0.441128,0.390659
-7.45202,0.995032,0.331991,3,15,0,8.70123,-1.25545,-0.176265,0.155638,0.597737,0.227453,-0.146188,-0.0220613
-8.09772,0.805122,0.331991,4,15,0,10.1826,0.582428,-0.370528,-1.10663,-1.06357,-0.627829,-0.853908,-0.101339
-8.85399,0.973646,0.331991,3,7,0,10.556,-2.62505,-1.09366,-0.11256,-0.916846,-0.970264,-0.564995,-0.696882
-7.61737,0.952055,0.331991,3,7,0,12.0557,-0.219788,-0.77871,-0.867744,-0.221217,-0.741251,0.820122,-0.482344
-9.93333,0.904259,0.331991,3,15,0,12.5015,0.319634,-1.99873,-0.73528,-0.325408,-0.554742,-2.56152,-0.6338
-9.04746,0.995492,0.331991,3,7,0,12.2343,-1.25536,0.930875,-1.04264,-0.314754,-0.848466,1.01932,-0.0607509
-7.72445,0.90777,0.331991,3,7,0,11.3847,0.388986,-1.04609,0.0194479,0.162986,-1.34646,-0.523252,-0.372014
-9.03745,0.857404,0.331991,2,7,0,13.5386,-1.9782,-1.2464,-0.294965,-0.0478376,0.421643,0.339884,-0.664085
-8.48539,0.968144,0.331991,4,15,0,11.5584,-0.55053,-1.05656,-0.0357265,-1.08844,-0.149828,0.887209,0.139188
-11.5052,0.857818,0.331991,3,7,0,13.3507,-0.0159408,0.061401,-0.34137,-0.859632,0.319773,-3.04113,-0.00845301
-12.8108,0.983562,0.331991,3,7,0,17.7208,0.617724,-0.688773,-1.24986,-0.772926,-3.83727,-0.902234,-1.32931
-9.5203,1,0.331991,3,7,0,13.3494,-0.200955,-0.746897,-0.468042,-0.430139,-3.01685,-0.87292,-0.78217
-8.44195,0.992353,0.331991,3,7,0,11.1803,0.0553614,-1.68649,-1.55129,-0.350606,-0.30638,-1.52679,-0.983981
-9.31836,0.722237,0.331991,3,7,0,12.8146,0.0108706,-0.623009,-1.84651,-1.45936,-1.84029,-2.47428,-1.22602
-12.0828,0.748433,0.331991,3,15,0,13.8014,-0.527082,-1.89444,-1.3779,-2.06319,-2.06285,-3.19735,-0.789522
-11.4266,0.971833,0.331991,3,15,0,14.266,-1.57127,-0.894409,0.334086,-0.73537,-1.6016,-1.19389,-1.7841
-9.95342,0.948415,0.331991,2,3,0,13.2206,-1.58295,-1.50464,-1.65284,-1.56028,-2.45399,-1.98668,-0.815439
-10.4745,0.956746,0.331991,2,7,0,12.5978,-1.80886,-0.84751,-1.33194,-1.62739,-2.22975,-1.8263,-0.559898
-10.9846,0.960328,0.331991,3,7,0,14.0563,-1.88677,-0.346633,-1.94199,-1.53946,-1.84828,0.492291,-1.6388
-9.40261,1,0.331991,4,15,0,12.8255,-0.0733941,-0.860709,0.958713,0.837687,0.816319,-1.6482,-0.160494
-8.18943,1,0.331991,3,7,0,10.1177,0.840435,1.25973,0.111308,0.628035,-0.152898,1.97075,0.692426
-10.2028,0.948686,0.331991,3,7,0,11.3175,0.0647146,1.22134,0.0829647,2.12903,0.00357113,2.61802,0.863087
-11.0613,0.833341,0.331991,3,7,0,15.5974,1.22567,1.71416,2.9066,1.08403,-0.591086,2.03839,0.877053
-9.75518,1,0.331991,3,7,0,12.7525,2.26983,2.40379,1.716,1.82496,0.169898,1.57811,1.81955
-9.46372,0.999694,0.331991,3,7,0,11.382,2.16552,1.20301,2.78453,2.39064,1.15391,2.19846,1.42986
-7.98676,0.979564,0.331991,4,15,0,10.9336,-0.648196,0.740464,0.0888703,-1.22033,-0.0544609,0.529015,0.160033
-8.69741,0.728493,0.331991,3,7,0,12.6152,-0.723588,-1.83723,-0.73188,0.10729,0.484806,0.65615,-0.338489
-11.5832,0.828236,0.331991,3,15,0,15.8062,-1.30557,-2.57306,-1.03668,1.09362,-0.156817,-1.91138,-1.21619
-9.82035,0.813896,0.331991,2,3,0,14.8604,-0.963673,-2.30918,-1.96892,0.665863,-0.334107,-0.851415,-0.703511
-12.7398,0.735592,0.331991,2,3,0,15.6458,0.131008,-2.36676,-2.03689,1.62522,-0.961757,-1.89945,-0.819857
-10.0814,0.985936,0.331991,3,7,0,14.7645,-1.50635,0.441309,0.397869,-2.14764,-1.08201,-1.31591,-0.358745
-7.79369,1,0.331991,3,7,0,11.4489,-1.22598,-1.20877,-0.568831,-1.58524,-1.70084,-1.32917,-1.36982
-9.25378,0.938404,0.331991,4,31,0,10.0653,-1.97186,-1.98824,-2.67108,-1.63394,-1.54498,-1.80601,-2.14115
-8.69202,0.911953,0.331991,4,23,0,12.9112,0.517138,0.209494,1.09528,-0.733925,-0.106286,0.146168,-0.450475
-12.1761,0.970923,0.331991,3,7,0,13.7546,-0.0198779,1.37531,-1.31257,1.07234,-1.56386,1.09806,0.761606
-10.1863,0.990971,0.331991,3,15,0,16.4546,-0.653833,-0.312185,-1.01119,1.96992,-0.403597,-0.0957986,-0.599377
-11.5066,0.908746,0.331991,4,15,0,14.6307,-0.723275,0.526263,2.52078,0.806836,1.17997,-0.290324,1.24779
-17.3639,0.639935,0.331991,3,7,0,21.4497,0.237035,-0.890232,1.28237,0.779109,0.000408313,3.42577,-0.526233
-16.8685,0.954083,0.331991,3,15,0,20.9838,-0.645821,-0.807023,0.292835,-0.56237,-0.933638,3.09146,1.19609
-11.0736,0.916048,0.331991,2,3,0,18.6373,-0.104491,0.153,0.481761,-0.441461,-0.712523,3.02238,0.336873
-11.9354,0.97511,0.331991,3,15,0,14.993,-0.255515,-0.33735,-1.98885,-0.994002,-0.288098,-3.64746,-0.791228
-8.69308,0.978973,0.331991,3,15,0,16.9383,1.28117,0.814626,0.845115,-0.0339001,-0.876998,-0.912389,0.0544293
-8.59678,0.972334,0.331991,3,15,0,12.2404,0.279159,0.843265,-1.06932,0.302,-0.151265,-1.56633,-0.310328
-7.78759,0.923062,0.331991,3,7,0,12.181,0.932607,-0.111419,0.406168,1.03911,-0.300231,0.295472,-0.0798278
-9.3317,0.958629,0.331991,3,7,0,10.5448,-0.299157,0.913204,-0.859569,1.19696,1.42178,0.481269,0.88799
-10.954,1,0.331991,4,15,0,12.1431,-3.02134,-1.75658,-3.51287,-1.3064,-1.98333,-2.22924,-1.57231
-8.7379,1,0.331991,3,7,0,11.2734,-1.83191,-2.13363,-1.59275,-1.31538,-1.98871,-1.34984,-1.93048
-7.74853,0.969307,0.331991,3,7,0,11.62,-1.07586,-0.901137,-1.3878,-1.70561,-1.02947,-1.50889,-1.41673
-11.2033,0.838794,0.331991,3,7,0,12.2852,-2.17078,-1.64019,-2.55712,1.03999,-1.3146,-1.17094,-1.25817
-11.5483,0.968915,0.331991,3,7,0,15.3621,-0.239001,-0.300381,-2.86626,-0.178627,-0.4028,-2.88159,-0.855463
-7.54272,0.982206,0.331991,3,7,0,14.0151,-0.377233,0.947235,-0.676016,-0.0185935,-0.92078,-0.334892,-0.12589
-10.2609,0.92253,0.331991,3,7,0,12.2645,-1.55332,-0.420919,-0.595062,-0.0917061,-2.78331,0.53286,-0.832287
-9.06315,0.992941,0.331991,3,15,0,11.4076,-1.28936,-0.855286,0.0452374,-0.17359,-1.78559,0.894252,-0.651134
-8.52437,0.977442,0.331991,3,7,0,10.4739,0.319041,-0.30388,-0.440746,-1.54075,0.583997,-0.879525,-0.708119
-8.67606,0.951531,0.331991,3,15,0,12.822,-0.183575,-0.332138,1.19363,1.46519,-0.121071,0.674946,-0.0522928
-7.05808,1,0.331991,3,7,0,9.3698,0.0580412,-0.207493,1.14469,0.158174,0.443006,0.60286,0.305291
-10.3,0.788203,0.331991,3,7,0,12.8416,2.05881,1.00171,1.8724,1.82757,-0.55641,0.540379,0.493917
-9.08602,0.993096,0.331991,3,7,0,12.8489,0.513981,-0.503945,2.03157,1.2141,0.653327,-0.0864304,0.89262
-11.8034,0.895466,0.331991,3,7,0,16.2176,-1.60723,2.69401,-0.0460493,-0.786496,-0.486793,0.136422,-0.0745643
-12.278,0.860971,0.331991,3,7,0,18.8424,2.83193,-1.59564,-0.233778,1.08193,0.264861,0.344815,0.0580849
-12.0776,0.990513,0.331991,3,7,0,14.4778,-0.646888,3.42258,2.2841,0.941037,1.0455,1.64577,1.16019
-9.9454,1,0.331991,3,7,0,14.419,1.3683,-1.48198,-0.953711,0.0388005,1.1387,-0.853808,-0.225454
-8.77754,0.968622,0.331991,3,7,0,12.4896,1.05154,-0.79373,-0.74548,-0.627642,1.11645,-0.308843,-0.354762
-7.76533,0.967934,0.331991,3,7,0,11.3992,-0.554538,-0.23215,0.497985,1.00543,0.308971,-0.826865,0.22542
-7.65584,0.979985,0.331991,3,15,0,10.8396,1.34746,0.80008,1.40785,2.01906,1.26907,1.44368,1.26709
-8.37258,0.935029,0.331991,3,15,0,11.2859,0.142591,1.02655,-0.478616,1.04952,1.40705,-0.607789,0.280567
-12.1564,0.873585,0.331991,3,7,0,12.8873,-0.15468,2.28766,-0.639257,0.540443,2.01173,-0.946718,0.966246
-9.02148,0.98981,0.331991,3,15,0,14.2207,-0.757367,0.130371,1.08422,-0.18264,0.877289,1.12562,-0.220104
-8.14397,0.998729,0.331991,3,7,0,9.77203,0.542062,-0.11582,0.894833,0.457296,0.254769,0.139578,0.930954
-7.70195,0.878275,0.331991,2,7,0,11.6603,1.60021,0.154705,1.10467,0.358643,0.165139,-0.0661547,0.329677
-8.49847,0.413056,0.331991,3,7,0,14.8544,1.13463,1.62534,0.617044,0.971587,0.474674,-0.856467,0.412208
-9.93178,0.955026,0.331991,3,15,0,12.3479,0.632966,0.869751,-0.552328,2.48436,1.08846,1.98086,1.1358
-7.74135,0.986095,0.331991,3,7,0,11.1678,0.489999,1.47437,1.12803,1.53434,1.13468,1.74697,0.868622
-7.90684,0.809306,0.331991,3,15,0,13.4436,0.389585,-0.523693,-0.163599,-0.592429,-0.265663,-0.855709,-0.811078
-10.91,0.969646,0.331991,3,7,0,11.7312,-1.68896,0.774582,0.0394346,0.355764,-2.28706,-1.29766,-0.23464
-9.88313,0.998724,0.331991,3,15,0,14.2879,0.11353,1.53615,-0.600756,1.76322,-0.501598,-0.663938,-0.0928689
-10.0367,0.99992,0.331991,3,15,0,13.0662,2.3734,0.902802,0.903999,-1.026,0.263823,1.11614,0.918153
-10.1107,0.989026,0.331991,3,7,0,11.887,-0.589821,-0.567927,0.498704,2.36607,1.25905,0.849578,0.84072
-7.88768,0.993443,0.331991,4,19,0,11.3457,0.503684,0.555829,-0.477487,-0.942455,0.258974,0.0465424,-0.415373
-7.68991,0.873689,0.331991,3,7,0,14.2528,-1.38407,-1.19494,-0.488417,0.000635834,-1.22092,-1.17953,-0.995097
-7.76964,0.937978,0.331991,3,7,0,9.66373,0.183976,-0.260523,-0.793641,-1.83308,-0.753121,-0.645927,-0.603442
-11.5064,0.897205,0.331991,3,7,0,13.1176,-2.13286,-2.72292,0.0303743,-1.98286,0.589125,-0.399061,-0.964603
-9.5885,0.987456,0.331991,3,7,0,14.6348,-1.25005,-2.05994,-2.92084,-0.831901,-0.532452,-0.442231,-1.21584
-9.32829,0.940398,0.331991,4,15,0,16.1529,0.908692,1.85228,2.6602,0.0906649,1.40744,0.552842,1.20858
-8.57204,0.944318,0.331991,3,15,0,13.7398,0.300622,-0.410124,-1.28281,1.26331,-0.0936607,0.85,0.211373
-8.46662,0.929368,0.331991,3,7,0,11.8021,1.37241,-0.447162,-0.573129,0.111045,0.959464,-0.471278,-0.164199
-10.3882,0.980601,0.331991,5,31,0,14.8707,3.10435,1.66388,1.71847,2.81027,2.47858,0.6637,1.9357
-9.5382,0.935344,0.331991,3,7,0,13.6679,3.1485,1.57542,2.11752,1.93102,2.70689,1.45492,1.75609
-7.80234,0.9911,0.331991,4,23,0,11.8448,-1.54578,0.712599,-0.28027,-0.331945,-0.48432,-0.306629,-0.394535
-12.1983,0.902826,0.331991,3,7,0,13.7807,-2.69107,-1.72615,1.28153,-1.67327,-1.12495,0.315844,-0.762105
-8.13662,0.982534,0.331991,3,7,0,13.7642,-1.15501,-0.898823,-0.485132,-2.22867,-0.705301,-1.71924,-1.03309
-8.16788,0.878572,0.331991,3,15,0,14.8801,-0.152022,-0.648851,0.631069,0.853907,-1.2163,0.616704,0.0880508
-8.20798,0.980923,0.331991,3,15,0,10.5623,-0.306996,-0.146993,0.713148,0.0706577,-1.52527,0.767826,0.00601198
-8.26488,0.966083,0.331991,3,7,0,9.68421,0.607851,1.02255,0.414283,-0.422321,1.44935,-0.437517,0.0838429
-11.2334,0.797659,0.331991,3,7,0,17.1348,1.02208,1.42603,0.336698,0.340814,-2.06928,-0.790158,0.484897
-9.21375,0.995474,0.331991,3,7,0,14.4522,-0.581338,1.86517,-0.194348,1.30295,-0.658552,0.120535,0.35204
-10.6518,0.987277,0.331991,4,15,0,13.0129,2.20256,-0.309961,0.164639,1.01503,2.87858,0.831501,1.03178
-10.1604,0.993908,0.331991,3,7,0,13.9742,1.86291,-0.545645,1.22729,0.794958,2.7245,0.465816,0.94191
-10.4263,0.890677,0.331991,3,7,0,15.8619,1.80497,-0.651609,1.93258,1.90022,-0.0362357,0.198207,1.05275
-8.09061,0.934154,0.331991,3,7,0,12.6546,1.5996,0.797824,0.28189,1.1172,1.73648,1.87167,0.933918
-8.09025,1,0.331991,4,31,0,8.70576,-0.897875,-1.73773,-2.18527,-1.37279,-0.785113,-0.56679,-1.13832
-12.7737,0.718469,0.331991,3,7,0,14.7303,-2.19353,-1.50281,-2.35047,-2.9102,0.642772,0.343663,-0.986131
-9.07522,0.996635,0.331991,3,7,0,13.5894,-0.295037,-1.63638,-0.102109,-0.483157,-2.24385,-1.83188,-1.05799
-14.4966,0.831498,0.331991,3,7,0,16.9581,-2.35826,1.62641,0.49467,-2.59489,-2.17083,-1.37237,-0.762516
-13.8142,0.992906,0.331991,3,7,0,16.9154,0.719265,-3.3273,-1.65897,1.269,-0.971337,-0.19622,-0.805319
-13.0491,0.985337,0.331991,3,15,0,16.6034,-1.4223,2.45234,0.967301,-1.98467,0.231101,-0.525865,-0.0197513
-10.6276,1,0.331991,2,3,0,13.4769,-1.56491,1.71632,0.822763,-1.48348,0.332021,-0.14607,-0.0339371
-7.38441,0.982744,0.331991,3,7,0,12.5892,-0.588361,0.96908,0.678648,0.886858,0.314735,0.75478,0.446874
-9.77009,0.907361,0.331991,3,7,0,11.5339,-1.11541,-1.44155,1.24801,0.254973,0.774854,-1.15627,-0.0934106
-8.77283,0.987814,0.331991,3,15,0,14.265,2.1432,1.17179,0.0266588,1.85381,1.52664,1.71708,1.36238
-8.8534,0.968217,0.331991,3,7,0,10.7438,1.34906,1.14988,0.756347,1.09196,1.26493,2.90649,1.40748
-9.42482,0.952183,0.331991,3,7,0,11.5257,1.74924,0.612423,0.592186,1.78282,1.14812,2.97785,1.17697
-10.9807,0.892024,0.331991,3,7,0,14.0506,2.03504,1.63703,1.60322,2.3768,0.273646,-0.769016,0.70478
-10.2355,0.990879,0.331991,3,7,0,12.6346,-0.183752,0.234028,0.194626,-0.577857,1.58023,2.52177,0.325154
-8.04107,0.945508,0.331991,3,15,0,14.1747,-0.667253,0.414132,-0.367205,0.305441,1.40485,-0.113882,-0.13355
-9.7417,0.855959,0.331991,3,15,0,13.4592,2.49008,1.62744,2.29962,1.63058,0.578736,2.10879,1.0701
-8.04579,0.998714,0.331991,4,15,0,11.0475,-0.999673,-0.230889,-0.888053,0.164594,0.662798,-1.2047,-0.582516
-8.23778,0.98234,0.331991,3,15,0,9.45091,1.07669,0.155631,0.926051,-0.112537,-0.651468,1.22275,0.0773102
-7.82663,0.955173,0.331991,4,15,0,10.1643,-1.03554,-1.0626,-1.29201,-1.08054,-1.12592,-0.952598,-0.442487
-11.2393,0.911996,0.331991,2,7,0,14.3883,-2.41591,-1.44974,0.214181,-1.92195,0.0827058,0.660468,-1.03342
-9.78821,1,0.331991,3,7,0,14.7568,0.0232523,0.68805,-0.904506,-1.91755,0.86527,-1.1485,-0.0765673
-9.41075,1,0.331991,3,7,0,10.5591,-0.179868,0.623766,-1.19501,-1.47522,0.834954,-1.25359,-0.0704734
