# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = code_7_model
# start_datetime = 2022-03-13 18:16:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\xbja9izo.json
# init = 2 (Default)
# random
#   seed = 46309
# output
#   file = C:\Users\xyz\AppData\Local\Temp\tmphgq1ju2j\code_7-20220313191651_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y.1,y.2,y.3,y.4,y.5,y.6,theta
-3.7756,0.901843,0.358736,3,15,0,6.66179,-1.28079,0.736784,-0.791835,-0.808858,-2.34253,-1.08404,-1.31112
-7.53449,0.863641,0.358736,3,7,0,11.3719,-2.84415,-4.09476,-1.08092,-2.84247,-1.70765,-0.109603,-2.19007
-6.38609,0.990832,0.358736,3,15,0,13.3482,-1.17279,-3.89497,0.260958,-1.94573,-0.0889734,-1.57693,-1.21794
-4.01469,0.787583,0.358736,3,7,0,10.7539,-2.92671,-0.782381,-0.104202,-2.62908,-1.00224,-1.64074,-1.23914
-2.84074,1,0.358736,3,7,0,5.03461,-2.03845,-1.69713,-0.114784,-1.98039,-0.629962,-2.23264,-1.37589
-2.76039,0.942767,0.358736,3,7,0,5.7039,-1.29376,-2.31527,-2.38838,-0.606488,-1.69265,-0.339233,-1.12157
-2.12497,0.839207,0.358736,3,7,0,7.38983,-0.548869,0.287364,0.314169,-1.58172,-0.411412,-1.74128,-0.536082
-2.08701,0.92826,0.358736,3,15,0,5.67742,0.555194,0.167533,-0.0911344,1.74663,0.609959,1.97432,0.647078
-2.12499,0.602208,0.358736,3,7,0,6.21829,2.21653,0.531938,0.188175,0.15878,0.298656,1.54023,0.666909
-2.31638,0.832494,0.358736,3,7,0,4.93324,1.28158,0.911887,1.00278,1.50149,0.142977,1.01053,1.46246
-4.725,0.934604,0.358736,3,7,0,6.78782,1.70473,0.287173,-0.926617,1.69971,2.3169,0.602714,0.334161
-3.68616,1,0.358736,3,7,0,5.40181,1.68143,-0.218002,-0.995628,1.2925,2.047,0.592511,0.721103
-9.36826,0.46894,0.358736,3,15,0,13.0145,0.270799,-0.56654,1.86955,0.382688,-1.36308,-0.00855388,-1.27351
-4.58702,0.968103,0.358736,3,7,0,10.1385,-0.328009,0.658182,-2.42799,-0.868421,0.424424,-0.40886,-1.063
-5.57344,0.862385,0.358736,3,7,0,10.3009,-1.31547,-3.6794,-0.671163,-0.809352,-1.65324,-0.0925751,-0.683595
-4.0691,0.974299,0.358736,3,7,0,11.0482,-0.873145,0.556266,-2.44701,0.121573,-0.782813,-2.14766,-0.597877
-3.44432,0.979809,0.358736,3,7,0,7.2307,-0.0748626,-1.23212,1.64299,-0.841627,0.0303016,1.33422,0.323222
-1.9193,0.959723,0.358736,3,7,0,5.80187,0.240645,0.488116,1.02287,0.964731,1.83156,-0.606277,0.468387
-3.36752,0.846328,0.358736,4,15,0,4.45045,0.535097,0.380237,-0.1824,-0.0306532,-1.51394,0.899827,-0.660279
-3.35285,0.982055,0.358736,4,15,0,7.70737,0.543866,1.28866,0.458854,2.16874,2.24018,0.342958,0.501056
-2.75639,0.876411,0.358736,3,7,0,6.72234,-0.34754,0.616619,-0.00838287,2.12408,0.634846,1.84127,0.586074
-1.11761,0.95422,0.358736,3,7,0,5.09996,0.695605,1.17969,1.42718,0.781664,1.7537,0.832142,1.15968
-1.20037,0.982622,0.358736,4,15,0,2.40718,-1.30358,0.601042,0.208782,0.0647983,-0.444756,-0.432308,-0.33362
-1.95489,0.934311,0.358736,3,7,0,3.18005,0.151917,0.306067,-0.496247,0.723866,-1.72729,-0.35672,-0.0344229
-2.32121,0.92761,0.358736,3,7,0,7.27283,0.842292,0.0759205,1.14266,-0.017325,2.35853,0.983714,0.952501
-2.81747,0.940383,0.358736,3,7,0,4.87591,2.13953,0.853093,0.471003,1.01964,-0.814575,-0.131596,0.347402
-2.04743,1,0.358736,4,15,0,4.6905,-1.78019,-2.55329,-1.49088,-0.671057,-0.877116,-1.19303,-1.16751
-1.57403,0.984528,0.358736,3,7,0,3.64861,-0.667629,0.152287,-0.876367,-1.74319,-1.51748,-1.17006,-0.75287
-3.19729,0.940426,0.358736,3,7,0,4.51175,-2.3602,-1.03444,-1.29023,-0.264726,0.0112022,-2.38095,-1.02355
-5.50955,0.934462,0.358736,3,7,0,7.22853,0.148175,-1.52306,-1.17821,-1.70533,-3.88824,-1.94641,-1.50406
-4.9784,0.905889,0.358736,3,7,0,9.09188,-2.50251,-0.435601,-1.77325,-0.359568,1.05578,-1.13051,-0.253935
-4.54768,1,0.358736,3,15,0,6.52016,-0.376296,-2.12682,-0.705769,-2.09531,-3.09392,-1.87083,-0.998848
-4.2848,0.998258,0.358736,3,7,0,7.91354,-2.45775,-0.761987,-3.13227,-1.87642,-1.16035,-2.58685,-1.32054
-2.38147,0.953129,0.358736,3,7,0,7.64088,-2.3423,-0.643345,-1.87267,-2.10753,-0.828282,-1.62286,-1.53908
-2.35842,0.693665,0.358736,3,7,0,7.18291,-1.82317,-1.84685,-0.927714,-0.186261,-1.48198,-0.442137,-0.557709
-3.46588,0.943637,0.358736,3,15,0,5.49104,0.567441,-0.802592,1.052,-1.73645,-0.689319,-0.916818,-0.814264
-5.00259,0.993335,0.358736,3,7,0,6.2135,-1.24845,0.742366,-1.82234,2.03964,0.184235,0.165655,-0.216008
-1.89467,0.798741,0.358736,2,7,0,9.99732,0.577032,-0.313587,0.439798,0.539113,0.651104,-0.777461,-0.378228
-1.82159,0.951578,0.358736,3,15,0,4.71881,1.33796,1.96125,0.914009,0.824498,1.61476,2.31096,1.22577
-3.91793,0.855664,0.358736,3,7,0,6.5594,1.66931,1.89072,-1.01347,1.82198,1.28102,0.389535,1.14177
-4.28386,0.897142,0.358736,2,7,0,8.19081,0.872333,-0.20281,3.14967,1.01859,0.163957,1.81475,0.840003
-3.84219,1,0.358736,3,15,0,7.48374,-0.28064,0.88377,-2.44979,-0.286131,0.585957,-1.09951,-0.542547
-2.7629,0.946265,0.358736,3,7,0,8.00131,-0.99495,0.380322,-0.282581,1.66506,-0.682324,-1.01019,0.0260399
-5.9132,0.917052,0.358736,3,7,0,8.31632,-1.42079,-1.54142,1.42266,1.33991,0.913411,-1.65156,-0.292596
-2.4038,0.95148,0.358736,3,7,0,8.32609,-0.68987,-0.797639,-1.68025,-0.352168,-1.38556,0.984177,-0.470364
-2.65956,0.97166,0.358736,3,15,0,5.46393,0.69839,1.10823,1.68011,0.311809,1.39716,-0.993094,0.79605
-1.9661,0.992744,0.358736,3,7,0,4.45643,0.769912,0.873661,-0.145093,-0.42385,1.6788,-0.398664,0.17152
-4.91653,0.887404,0.358736,3,7,0,6.80786,0.607849,0.695076,0.264965,0.10484,-0.453649,3.42071,0.76108
-1.15689,0.99635,0.358736,3,7,0,6.33984,0.486072,-0.656852,1.31302,0.407987,-0.0739327,0.0595786,0.110155
-1.48985,0.978171,0.358736,3,15,0,2.84086,-1.26734,-0.106283,-2.01047,-1.0832,-0.581253,-0.748403,-0.912354
-1.02527,0.902058,0.358736,3,15,0,5.442,0.509795,-0.685048,1.04089,0.0399247,-0.342528,-0.229655,-0.0606938
-1.78274,0.624784,0.358736,3,15,0,6.57281,0.510134,1.56508,0.0756595,1.12924,1.4399,1.35394,0.501491
-1.62169,0.930837,0.358736,3,7,0,3.68172,0.651262,1.91918,1.42386,0.834026,1.59901,0.495976,0.73335
-2.42927,0.90546,0.358736,3,15,0,5.81741,0.23142,-0.820054,1.26648,-0.796284,-0.973242,0.770272,0.183584
-3.42317,0.992082,0.358736,3,15,0,4.265,1.03954,2.12909,-0.392181,1.91893,2.18112,0.905344,1.37099
-4.69243,0.97995,0.358736,3,7,0,7.08783,2.90199,1.32345,3.09346,0.284909,0.664911,1.34451,1.64412
-3.05631,0.885495,0.358736,3,7,0,7.17069,1.41693,3.35194,1.49255,1.53957,1.3506,2.16751,1.53052
-4.0447,0.962854,0.358736,3,7,0,5.80974,3.02687,0.889628,1.09741,0.776921,1.56087,2.96924,1.67894
-2.80181,0.962718,0.358736,3,15,0,7.31474,-0.156322,1.31801,1.94356,0.581208,0.673456,-0.952857,0.428639
-4.1917,0.935975,0.358736,3,7,0,6.78683,0.369646,-0.200154,0.104871,1.2177,3.04508,-0.1753,0.758147
-3.70134,0.999798,0.358736,3,7,0,5.63239,1.45898,1.86184,1.20063,1.35734,-1.09218,1.95032,1.00186
-8.00934,0.806979,0.358736,4,15,0,14.9501,-0.29626,-2.45967,0.866133,-2.42271,1.40179,1.28636,-0.180705
-6.9993,0.945703,0.358736,3,7,0,11.6143,-1.36809,-0.422027,-2.0378,1.66228,-2.46843,-1.76758,-1.40296
-6.45611,1,0.358736,3,7,0,10.8946,-0.523268,-2.15828,0.015638,-1.74586,2.2507,0.255435,-0.0584691
-6.0766,1,0.358736,3,7,0,9.09375,0.801903,2.2572,0.320343,2.24178,-1.42533,-0.85953,0.600161
-7.76613,0.923869,0.358736,3,7,0,13.2325,-0.388224,3.01453,0.501619,-1.74197,2.20476,1.02512,0.518016
-1.58133,0.969784,0.358736,3,7,0,9.58518,1.03572,-0.357618,0.647179,-0.550507,1.38433,0.502129,0.489321
-1.87446,0.902365,0.358736,3,7,0,4.36553,1.42584,1.06469,0.265376,1.94205,-0.0313889,0.447542,0.532243
-2.73166,0.912527,0.358736,3,7,0,6.20551,0.0222638,-1.22806,1.69205,0.749337,-0.483265,-0.547117,0.0509225
-2.95429,0.839122,0.358736,3,7,0,4.2833,-0.192286,1.16909,-1.82143,-0.869688,0.359092,0.407759,-0.329507
-3.21962,0.982762,0.358736,3,7,0,6.56792,-0.393672,-1.6144,-0.183395,-0.695165,-2.2719,0.792342,-0.507162
-1.58968,0.913813,0.358736,3,7,0,6.25318,-0.37471,-0.333058,-0.987373,0.160465,0.175847,-1.43327,-0.029337
-3.52117,0.875602,0.358736,3,7,0,4.57407,-0.516058,-1.17782,0.169531,-0.52964,-1.31569,1.12549,0.311995
-4.53642,0.985347,0.358736,3,7,0,5.99304,-0.537892,-1.04907,0.668995,-1.2457,-1.44696,1.35286,0.273636
-3.38559,1,0.358736,3,7,0,5.6199,0.399615,-0.922526,0.937367,-0.890178,-0.0302658,1.38716,-0.444224
-2.46017,0.760506,0.358736,3,7,0,6.26841,-0.975756,0.205218,-0.951498,0.336582,-0.281026,-2.10112,-0.287054
-1.34125,0.687682,0.358736,3,7,0,5.67784,-0.0631053,-1.16512,-0.582967,0.015247,0.970509,-0.289029,-0.297015
-0.791587,0.834647,0.358736,3,7,0,2.94349,-0.942411,0.345521,0.296789,-0.350308,0.0168421,0.177226,0.162501
-1.42489,0.935699,0.358736,3,7,0,3.08148,0.78085,-0.834718,-0.923468,-0.649196,0.230618,-0.425945,-0.529819
-2.35756,0.973648,0.358736,3,7,0,3.72379,-1.85493,-0.235491,0.0274848,0.353049,-1.70022,-0.896858,-0.532133
-4.66271,0.870186,0.358736,3,7,0,6.25264,-1.90289,0.701431,1.54675,-0.539451,-1.07419,-0.656075,-0.733753
-6.37164,0.971845,0.358736,3,7,0,9.37278,0.954658,-0.169558,-2.79846,0.940335,0.26963,-1.9963,-0.25385
-7.90245,0.766113,0.358736,3,7,0,12.1793,-1.88685,-2.38185,1.30777,-1.91043,0.381402,0.331715,0.105569
-3.73251,1,0.358736,3,7,0,9.58476,0.57759,-1.43117,0.405065,0.262833,-0.0888123,-1.41347,-0.922653
-1.51869,1,0.358736,3,7,0,4.21953,-0.523541,-0.19593,-0.467494,-0.630724,-1.22883,1.03015,-0.158149
-1.94214,0.806661,0.358736,3,7,0,4.65602,0.65733,0.236091,-0.35266,0.293313,0.0157614,-1.55112,-0.448667
-2.34062,0.829995,0.358736,3,15,0,5.32392,-0.64193,-0.307231,0.251021,-0.388726,-0.000195075,1.44647,-0.467835
-2.05868,0.982339,0.358736,3,15,0,4.18701,-1.00729,-0.775365,0.435053,-0.110106,0.227977,0.781866,-0.551761
-2.12974,0.979008,0.358736,3,15,0,5.24215,2.0667,1.53647,0.615925,1.22349,0.86417,0.275041,0.540733
-2.12974,0.53365,0.358736,2,7,0,9.06354,2.0667,1.53647,0.615925,1.22349,0.86417,0.275041,0.540733
-2.10689,0.964291,0.358736,4,15,0,3.13213,0.0696546,0.48245,1.28853,0.212944,0.209997,1.21121,1.09213
-3.71432,0.974743,0.358736,3,11,0,5.34489,-0.291548,-0.759803,2.57092,0.193019,0.472053,0.711298,0.123699
-4.06837,0.967199,0.358736,3,7,0,7.90976,-0.486892,0.801841,1.57771,0.331864,-1.91207,0.275095,0.457158
-5.55902,0.918219,0.358736,3,15,0,8.54957,-0.87658,2.00251,1.82288,-0.610775,-1.10648,1.49778,0.575145
-2.27029,1,0.358736,3,7,0,7.63002,1.54481,1.95523,0.63147,1.41118,-0.304446,0.259316,0.666629
-1.60324,0.740542,0.358736,3,15,0,6.05781,-0.599461,-1.16453,0.0868408,-0.878605,0.193558,-0.485449,0.0708079
-1.15946,0.926983,0.358736,2,7,0,6.65958,-0.154968,0.130602,0.0532376,-1.58898,-0.331836,-0.812308,-0.326679
-0.874198,0.982196,0.358736,3,15,0,2.73133,0.652027,0.0926506,-0.300872,-0.482912,-0.753079,0.527409,-0.186952
-2.25545,0.950348,0.358736,3,7,0,3.35278,0.757275,-1.11884,-0.426017,0.0790029,1.4943,-0.00489282,0.335807
-2.03953,0.976842,0.358736,3,7,0,5.29522,-1.22296,1.14991,-0.150115,-0.60163,-0.81734,-0.917458,-0.15768
-1.94756,0.914328,0.358736,3,7,0,4.07468,-0.611285,-0.138746,-0.222333,-0.622055,0.436682,0.956483,-0.558717
-1.63509,0.989293,0.358736,3,7,0,3.66626,-0.412106,0.137814,0.802738,-0.0969414,0.820408,-1.31683,-0.0641348
-2.68421,0.830823,0.358736,3,7,0,7.34012,-0.107728,-0.508951,0.148118,-0.0456743,2.08971,-0.787998,0.270393
-2.00425,0.95006,0.358736,3,7,0,5.6771,0.35008,-1.26561,0.390276,-0.303001,-1.25255,-1.20208,-0.184686
-1.7867,1,0.358736,3,7,0,2.7799,-1.48964,0.389354,-1.48195,-0.45883,-0.347083,-0.0683395,-0.261498
-3.75293,0.916976,0.358736,3,7,0,6.26766,-0.220349,0.915085,1.48959,-1.66874,0.472168,-1.14004,0.0959804
-2.66067,0.995377,0.358736,3,7,0,6.12368,1.17528,1.45892,0.244877,2.6896,0.787063,1.48084,0.858071
-1.7877,0.9221,0.358736,3,7,0,4.5624,1.2527,0.982366,1.29969,0.0385831,1.12983,0.92844,0.305572
-2.43795,0.930813,0.358736,3,15,0,5.06822,-0.108572,-0.344347,0.883806,0.967263,-0.32217,-0.230006,0.772703
-2.35176,0.996987,0.358736,3,7,0,3.18535,-0.256966,-0.398898,0.775288,1.36247,-0.514606,-0.251589,0.604527
-1.70428,0.95916,0.358736,3,15,0,4.63419,-1.03898,0.452599,-1.76174,-0.415457,-0.279663,-0.871524,-0.390443
-2.17667,0.76572,0.358736,3,15,0,4.93635,-0.49503,0.664095,-0.769027,-0.675769,0.0270389,-0.742989,-0.897845
-0.61775,0.898471,0.358736,3,7,0,4.20823,-0.234791,-0.684694,-0.603537,0.298954,-1.04276,-0.216033,-0.380254
-3.19538,0.721808,0.358736,3,15,0,5.5238,-1.42979,0.79298,0.0556018,-0.370266,0.203246,1.90232,0.288853
-2.90904,0.987448,0.358736,3,7,0,5.11895,1.17542,0.236549,1.17749,1.11021,0.645576,-1.38928,0.730003
-1.40176,1,0.358736,3,7,0,3.58651,-0.348639,0.339719,0.71303,1.0224,0.679903,1.72326,0.540282
-2.30355,0.884519,0.358736,3,7,0,3.9616,0.496088,1.04302,-0.900944,0.415019,0.757407,1.49525,0.857887
-2.32284,0.812565,0.358736,3,15,0,5.41288,0.219451,0.682333,-0.662039,0.709357,0.763383,1.4379,-0.0788235
-1.82707,0.980275,0.358736,3,7,0,3.79864,0.450673,-0.0470808,1.36039,0.0197815,-0.000783394,-0.737749,-0.266363
-2.41116,0.937982,0.358736,3,7,0,5.13912,-0.71605,-0.839666,-2.09323,0.29066,-0.191347,0.186421,-0.168103
-1.19436,0.887988,0.358736,4,15,0,4.42726,0.343579,-0.602935,0.618394,0.287573,0.120435,0.0153892,0.576958
-6.06911,0.810077,0.358736,2,7,0,7.16086,2.06593,-0.838242,-0.421353,0.153843,1.10955,-2.1522,-0.408957
-2.50132,0.921974,0.358736,3,7,0,7.45798,-0.442925,0.442748,-0.108292,0.64814,-0.170349,1.8905,-0.108963
-1.41386,0.981716,0.358736,3,15,0,4.10901,-0.130909,0.471143,0.128547,0.588671,-0.79337,-1.24493,-0.302123
-1.7708,0.994787,0.358736,3,15,0,3.27099,-0.648989,-1.90733,-0.734314,-1.27096,0.220725,-0.291475,-0.854416
-3.80071,0.601042,0.358736,3,7,0,7.02472,0.307939,-2.15693,-0.154996,-0.00280401,-0.681432,-2.31645,-0.427593
-4.53832,0.948293,0.358736,3,7,0,6.77483,-2.51445,-0.173545,-2.12702,-2.34527,-1.63969,0.0413038,-0.879282
-3.48203,0.990588,0.358736,3,7,0,6.82145,0.0439521,-2.13215,-1.17491,-0.206839,-0.189132,-2.53345,-0.835471
-1.68166,0.846493,0.358736,3,7,0,6.76847,-0.017406,-0.596333,-1.38801,-0.344652,-0.458003,0.100729,-0.891413
-1.34054,0.907867,0.358736,2,7,0,8.45024,-0.776566,-0.169341,-0.177119,-0.902528,0.653104,-0.317191,-0.634917
-1.35863,0.999983,0.358736,3,7,0,2.11595,0.612357,-0.138219,-0.663565,0.295226,-1.09395,-0.60547,-0.519251
-3.2678,0.917119,0.358736,3,7,0,5.55169,-1.19509,1.60472,0.704135,1.29051,0.811766,-0.709498,0.234909
-0.868067,0.99643,0.358736,3,7,0,4.04876,0.522221,0.693912,0.818525,0.633674,-0.251925,1.20338,0.713737
-1.44621,0.839041,0.358736,3,15,0,5.0676,-1.15885,-1.4681,-1.60675,-1.40525,-0.454256,-1.99006,-1.18223
-2.72946,0.850015,0.358736,3,15,0,6.34234,-1.04382,0.526538,-1.18279,-0.0937877,-1.74663,0.71691,-0.211173
-2.96656,0.998439,0.358736,3,7,0,4.28262,-0.432056,-1.98793,-0.169784,-1.21274,0.348896,-2.07751,-0.609793
-2.72588,0.955048,0.358736,3,7,0,4.92034,-1.72927,-0.978074,-1.77132,-0.757269,-1.8078,0.255117,-0.58359
